index,date,well,tide,hw
185,11/14/2011 16:00,0.174,-0.304,-0.0265
186,11/14/2011 17:00,0.174,-0.578,-0.006
187,11/14/2011 18:00,0.174,-0.764,0.0085
188,11/14/2011 19:00,0.174,-0.6985,0.016
189,11/14/2011 20:00,0.164,-0.42,0.0215
190,11/14/2011 21:00,0.164,-0.048,0.0275
191,11/14/2011 22:00,0.164,0.303,0.038
192,11/14/2011 23:00,0.164,0.569,0.052
193,11/15/2011 0:00,0.164,0.6485,0.064
194,11/15/2011 1:00,0.164,0.403,0.078
195,11/15/2011 2:00,0.164,0.0595,0.0885
196,11/15/2011 3:00,0.164,-0.241555556,-0.063111111
197,11/15/2011 4:00,0.164,-0.577,-0.3945
198,11/15/2011 5:00,0.164,-0.8395,-0.6435
199,11/15/2011 6:00,0.164,-1.0445,-0.855
200,11/15/2011 7:00,0.154,-1.175642857,-0.683428571
201,11/15/2011 8:00,0.154,-0.920210526,-0.448315789
202,11/15/2011 9:00,0.144,-0.5615,-0.377
203,11/15/2011 10:00,0.144,-0.1475,-0.291
204,11/15/2011 11:00,0.134,0.2405,-0.207
205,11/15/2011 12:00,0.134,0.535363636,-0.130636364
206,11/15/2011 13:00,0.134,0.550363636,-0.072909091
207,11/15/2011 14:00,0.134,0.237684211,-0.019368421
208,11/15/2011 15:00,0.134,-0.1215,0.021
209,11/15/2011 16:00,0.134,-0.436,0.006
210,11/15/2011 17:00,0.134,-0.7385,-0.035
211,11/15/2011 18:00,0.134,-0.965,-0.084
212,11/15/2011 19:00,0.134,-1.096,-0.1235
213,11/15/2011 20:00,0.134,-0.976,-0.155157895
214,11/15/2011 21:00,0.124,-0.667,-0.171
215,11/15/2011 22:00,0.124,-0.281,-0.1675
216,11/15/2011 23:00,0.124,0.0665,-0.124
217,11/16/2011 0:00,0.124,0.3105,-0.0715
218,11/16/2011 1:00,0.124,0.367684211,-0.020947368
219,11/16/2011 2:00,0.124,0.132,0.026
220,11/16/2011 3:00,0.124,-0.168380952,0.053238095
221,11/16/2011 4:00,0.124,-0.4475,0.0265
222,11/16/2011 5:00,0.124,-0.714,-0.0205
223,11/16/2011 6:00,0.124,-0.951,-0.073
224,11/16/2011 7:00,0.114,-1.19,-0.122
225,11/16/2011 8:00,0.114,-1.249157895,-0.150421053
226,11/16/2011 9:00,0.114,-1.0245,-0.1475
227,11/16/2011 10:00,0.114,-0.679,-0.148
228,11/16/2011 11:00,0.114,-0.2565,-0.1355
229,11/16/2011 12:00,0.104,0.093,-0.104
230,11/16/2011 13:00,0.104,0.3145,-0.0645
231,11/16/2011 14:00,0.104,0.2505,-0.027
232,11/16/2011 15:00,0.104,-0.0775,0.0095
233,11/16/2011 16:00,0.104,-0.423,0.0035
234,11/16/2011 17:00,0.104,-0.7145,-0.037
235,11/16/2011 18:00,0.104,-0.9685,-0.084
236,11/16/2011 19:00,0.104,-1.171,-0.1265
237,11/16/2011 20:00,0.094,-1.282,-0.1485
238,11/16/2011 21:00,0.094,-1.131,-0.165
239,11/16/2011 22:00,0.094,-0.824,-0.184
240,11/16/2011 23:00,0.094,-0.4535,-0.1915
241,11/17/2011 0:00,0.094,-0.1045,-0.169
242,11/17/2011 1:00,0.094,0.1495,-0.1275
243,11/17/2011 2:00,0.094,0.2025,-0.0795
244,11/17/2011 3:00,0.094,-0.0565,-0.04
245,11/17/2011 4:00,0.094,-0.363894737,-0.025157895
246,11/17/2011 5:00,0.094,-0.667,-0.054
247,11/17/2011 6:00,0.084,-0.9305,-0.102
248,11/17/2011 7:00,0.084,-1.1565,-0.1415
249,11/17/2011 8:00,0.084,-1.358,-0.165
250,11/17/2011 9:00,0.084,-1.4135,-0.177
251,11/17/2011 10:00,0.084,-1.161789474,-0.207263158
252,11/17/2011 11:00,0.084,-0.799,-0.229
253,11/17/2011 12:00,0.084,-0.386,-0.234
254,11/17/2011 13:00,0.084,-0.066,-0.19825
255,11/17/2011 14:00,0.084,0.1275,-0.1555
256,11/17/2011 15:00,0.074,0.023,-0.1085
257,11/17/2011 16:00,0.074,-0.2665,-0.0715
258,11/17/2011 17:00,0.074,-0.592,-0.0865
259,11/17/2011 18:00,0.074,-0.858,-0.1285
260,11/17/2011 19:00,0.074,-1.1035,-0.169
261,11/17/2011 20:00,0.064,-1.343,-0.1925
262,11/17/2011 21:00,0.064,-1.535,-0.202
263,11/17/2011 22:00,0.054,-1.4765,-0.2345
264,11/17/2011 23:00,0.054,-1.122315789,-0.249894737

