index,date,well,tide,hw
50,11/8/2010 0:00,0.014,-0.2385,-0.02575
51,11/8/2010 1:00,0.084,-0.6305,-0.39
52,11/8/2010 2:00,0.094,-1.0112,-0.3832
53,11/8/2010 3:00,0.054,-1.2965,-0.2385
54,11/8/2010 4:00,-0.026,-1.5285,-0.22
55,11/8/2010 5:00,-0.076,-1.635,-0.205
56,11/8/2010 6:00,-0.096,-1.343,-0.221
57,11/8/2010 7:00,-0.106,-0.9285,-0.232
58,11/8/2010 8:00,-0.106,-0.415,-0.2125
59,11/8/2010 9:00,-0.106,0.0775,-0.1315
60,11/8/2010 10:00,-0.116,0.420818182,-0.058818182
61,11/8/2010 11:00,-0.116,0.48,0.013
62,11/8/2010 12:00,-0.066,0.235,0.067
63,11/8/2010 13:00,0.004,-0.161,0.1035
64,11/8/2010 14:00,0.064,-0.5305,0.0445
65,11/8/2010 15:00,0.094,-0.848,-0.0375
66,11/8/2010 16:00,0.084,-1.0705,-0.105
67,11/8/2010 17:00,0.014,-1.195,-0.1405
68,11/8/2010 18:00,-0.036,-0.962,-0.1625
69,11/8/2010 19:00,-0.076,-0.5825,-0.166
70,11/8/2010 20:00,-0.106,-0.1435,-0.129
71,11/8/2010 21:00,-0.106,0.262,-0.062
72,11/8/2010 22:00,-0.106,0.539,-0.0005
73,11/8/2010 23:00,-0.086,0.533,0.06
74,11/9/2010 0:00,-0.026,0.1735,0.106
75,11/9/2010 1:00,0.034,-0.224,0.1245
76,11/9/2010 2:00,0.094,-0.582,0.057
77,11/9/2010 3:00,0.114,-0.905,-0.0295
78,11/9/2010 4:00,0.094,-1.1645,-0.09
79,11/9/2010 5:00,0.024,-1.3695,-0.1275
80,11/9/2010 6:00,-0.036,-1.3485,-0.1585
81,11/9/2010 7:00,-0.076,-0.982,-0.158
82,11/9/2010 8:00,-0.096,-0.5485,-0.151
83,11/9/2010 9:00,-0.096,-0.0835,-0.1125
84,11/9/2010 10:00,-0.096,0.307,-0.048
85,11/9/2010 11:00,-0.096,0.571619048,0.013714286
86,11/9/2010 12:00,-0.056,0.410190476,0.059428571
87,11/9/2010 13:00,-0.006,0.0475,0.102
88,11/9/2010 14:00,0.044,-0.348,0.093
89,11/9/2010 15:00,0.094,-0.6705,0.0175
90,11/9/2010 16:00,0.104,-0.958,-0.0625
91,11/9/2010 17:00,0.064,-1.179,-0.1145
92,11/9/2010 18:00,0.004,-1.208,-0.149
93,11/9/2010 19:00,-0.056,-0.921,-0.1745
94,11/9/2010 20:00,-0.086,-0.5155,-0.178
95,11/9/2010 21:00,-0.106,-0.08,-0.1305
96,11/9/2010 22:00,-0.116,0.278,-0.0675
97,11/9/2010 23:00,-0.116,0.4975,-0.0055
98,11/10/2010 0:00,-0.086,0.397,0.05
99,11/10/2010 1:00,-0.036,0.046,0.0935
100,11/10/2010 2:00,0.024,-0.3365,0.094
101,11/10/2010 3:00,0.084,-0.67,0.02
102,11/10/2010 4:00,0.094,-0.9695,-0.062
103,11/10/2010 5:00,0.074,-1.224,-0.1135
104,11/10/2010 6:00,0.014,-1.3675,-0.152
105,11/10/2010 7:00,-0.056,-1.208,-0.1855
106,11/10/2010 8:00,-0.096,-0.8165,-0.2105
107,11/10/2010 9:00,-0.106,-0.3695,-0.1955
108,11/10/2010 10:00,-0.116,0.0665,-0.1245
109,11/10/2010 11:00,-0.116,0.4035,-0.0685
110,11/10/2010 12:00,-0.116,0.5555,-0.0095
111,11/10/2010 13:00,-0.096,0.3265,0.0255
112,11/10/2010 14:00,-0.036,-0.0365,0.0455
113,11/10/2010 15:00,0.014,-0.397,0.0605
114,11/10/2010 16:00,0.054,-0.6935,0.068
115,11/10/2010 17:00,0.084,-0.9525,0.069
116,11/10/2010 18:00,0.034,-1.141,0.068
117,11/10/2010 19:00,-0.036,-1.1255,0.068
118,11/10/2010 20:00,-0.086,-0.831,0.068
119,11/10/2010 21:00,-0.116,-0.4475,0.068
120,11/10/2010 22:00,-0.126,-0.071,0.077
121,11/10/2010 23:00,-0.126,0.2085,0.0855
122,11/11/2010 0:00,-0.126,0.343,0.0945
123,11/11/2010 1:00,-0.116,0.1635,0.108
124,11/11/2010 2:00,-0.066,-0.1715,0.1175
125,11/11/2010 3:00,-0.016,-0.515,0.1235
126,11/11/2010 4:00,0.024,-0.8105,0.122
127,11/11/2010 5:00,0.034,-1.0615,0.118
128,11/11/2010 6:00,-0.006,-1.275,0.1145
129,11/11/2010 7:00,-0.076,-1.3445,0.108
130,11/11/2010 8:00,-0.106,-1.085,0.0975
131,11/11/2010 9:00,-0.126,-0.709,0.0815
132,11/11/2010 10:00,-0.126,-0.306,0.079
133,11/11/2010 11:00,-0.126,0.0725,0.0805
134,11/11/2010 12:00,-0.126,0.3575,0.091
135,11/11/2010 13:00,-0.116,0.4735,0.0975
136,11/11/2010 14:00,-0.066,0.2665,0.108
137,11/11/2010 15:00,-0.006,-0.0585,0.118
138,11/11/2010 16:00,0.034,-0.371,0.127
139,11/11/2010 17:00,0.084,-0.5765,0.12
140,11/11/2010 18:00,0.084,-0.8415,0.123
141,11/11/2010 19:00,0.024,-0.9715,0.1185
142,11/11/2010 20:00,-0.036,-0.899,0.1115
143,11/11/2010 21:00,-0.096,-0.6055,0.108
144,11/11/2010 22:00,-0.116,-0.291,0.108
145,11/11/2010 23:00,-0.126,0.0175,0.1125
146,11/12/2010 0:00,-0.126,0.2925,0.1195
147,11/12/2010 1:00,-0.126,0.3975,0.1315
148,11/12/2010 2:00,-0.096,0.2145,0.1395
149,11/12/2010 3:00,-0.036,-0.0825,0.148
150,11/12/2010 4:00,0.014,-0.4015,0.149
151,11/12/2010 5:00,0.074,-0.6785,0.151
152,11/12/2010 6:00,0.084,-0.9185,0.1475
153,11/12/2010 7:00,0.024,-0.968105263,0.145368421
154,11/12/2010 8:00,-0.046,-0.918,0.136
155,11/12/2010 9:00,-0.096,-0.671,0.1255
156,11/12/2010 10:00,-0.116,-0.33,0.111
157,11/12/2010 11:00,-0.126,-0.017,0.111
158,11/12/2010 12:00,-0.136,0.3085,0.1135
159,11/12/2010 13:00,-0.136,0.527,0.1215
160,11/12/2010 14:00,-0.116,0.564,0.131
161,11/12/2010 15:00,-0.066,0.3435,0.14
162,11/12/2010 16:00,-0.016,0.032,0.153
163,11/12/2010 17:00,0.034,-0.232,0.158
164,11/12/2010 18:00,0.084,-0.5355,0.161
165,11/12/2010 19:00,0.094,-0.755,0.158
166,11/12/2010 20:00,0.074,-0.8595,0.156
167,11/12/2010 21:00,-0.006,-0.719,0.1485
168,11/12/2010 22:00,-0.076,-0.435,0.148
169,11/12/2010 23:00,-0.106,-0.1335,0.148
170,11/13/2010 0:00,-0.116,0.168,0.148
171,11/13/2010 1:00,-0.116,0.374,0.157
172,11/13/2010 2:00,-0.106,0.374,0.164
173,11/13/2010 3:00,-0.056,0.159,0.1685
174,11/13/2010 4:00,0.004,-0.135,0.177
175,11/13/2010 5:00,0.044,-0.4295,0.178
176,11/13/2010 6:00,0.094,-0.687,0.177
177,11/13/2010 7:00,0.084,-0.8745,0.171
178,11/13/2010 8:00,0.024,-1.0285,0.1635
179,11/13/2010 9:00,-0.046,-1.0045,0.155
180,11/13/2010 10:00,-0.096,-0.7095,0.147
181,11/13/2010 11:00,-0.116,-0.3675,0.134
182,11/13/2010 12:00,-0.136,-0.019,0.1265
183,11/13/2010 13:00,-0.136,0.2795,0.134
184,11/13/2010 14:00,-0.136,0.4855,0.1325
185,11/13/2010 15:00,-0.116,0.476,0.141
186,11/13/2010 16:00,-0.066,0.2135,0.153
187,11/13/2010 17:00,-0.016,-0.0765,0.158
188,11/13/2010 18:00,0.024,-0.3845,0.162
189,11/13/2010 19:00,0.074,-0.6275,0.1585
190,11/13/2010 20:00,0.084,-0.801,0.158
191,11/13/2010 21:00,0.024,-0.8905,0.1495
192,11/13/2010 22:00,-0.046,-0.6965,0.1475
193,11/13/2010 23:00,-0.096,-0.457,0.14
194,11/14/2010 0:00,-0.116,-0.109,0.138
195,11/14/2010 1:00,-0.126,0.1775,0.144
196,11/14/2010 2:00,-0.126,0.4185,0.1485
197,11/14/2010 3:00,-0.116,0.501,0.1575
198,11/14/2010 4:00,-0.066,0.348,0.1635
199,11/14/2010 5:00,-0.006,0.0755,0.17
200,11/14/2010 6:00,0.034,-0.2135,0.1775
201,11/14/2010 7:00,0.084,-0.4555,0.178
202,11/14/2010 8:00,0.104,-0.64,0.175
203,11/14/2010 9:00,0.084,-0.6995,0.1665
204,11/14/2010 10:00,0.014,-0.5515,0.156
205,11/14/2010 11:00,-0.066,-0.233,0.144
206,11/14/2010 12:00,-0.106,0.0835,0.141
207,11/14/2010 13:00,-0.116,0.396,0.145
208,11/14/2010 14:00,-0.116,0.6765,0.1515
209,11/14/2010 15:00,-0.086,0.831,0.1625
210,11/14/2010 16:00,-0.026,0.739,0.175
211,11/14/2010 17:00,0.024,0.4595,0.183
212,11/14/2010 18:00,0.084,0.1355,0.188
213,11/14/2010 19:00,0.104,-0.156,0.19
214,11/14/2010 20:00,0.124,-0.4045,0.197
215,11/14/2010 21:00,0.134,-0.5895,0.1925
216,11/14/2010 22:00,0.114,-0.6205,0.188
217,11/14/2010 23:00,0.054,-0.3825,0.188
218,11/15/2010 0:00,-0.006,-0.071263158,0.181684211
219,11/15/2010 1:00,-0.066,0.235,0.188
220,11/15/2010 2:00,-0.066,0.507,0.1895
221,11/15/2010 3:00,-0.046,0.7185,0.198
222,11/15/2010 4:00,0.014,0.774,0.2055
223,11/15/2010 5:00,0.074,0.56,0.2125
224,11/15/2010 6:00,0.114,0.262,0.218
225,11/15/2010 7:00,0.134,-0.019157895,0.223263158
226,11/15/2010 8:00,0.154,-0.2785,0.226
227,11/15/2010 9:00,0.174,-0.4695,0.2175
228,11/15/2010 10:00,0.154,-0.575,0.212
229,11/15/2010 11:00,0.104,-0.431555556,0.206333333
230,11/15/2010 12:00,0.044,-0.1175,0.199
231,11/15/2010 13:00,-0.026,0.2525,0.2015
232,11/15/2010 14:00,-0.036,0.559,0.206
233,11/15/2010 15:00,-0.026,0.7835,0.2105
234,11/15/2010 16:00,0.024,0.868,0.2185
235,11/15/2010 17:00,0.084,0.6855,0.227
236,11/15/2010 18:00,0.114,0.3825,0.2295
237,11/15/2010 19:00,0.134,0.086,0.238
238,11/15/2010 20:00,0.164,-0.186,0.238
239,11/15/2010 21:00,0.184,-0.4135,0.238
240,11/15/2010 22:00,0.194,-0.5615,0.235
241,11/15/2010 23:00,0.134,-0.544421053,0.228
242,11/16/2010 0:00,0.084,-0.3165,0.228
243,11/16/2010 1:00,0.024,0.0195,0.228
244,11/16/2010 2:00,-0.016,0.36,0.228
245,11/16/2010 3:00,-0.016,0.649,0.23
246,11/16/2010 4:00,0.024,0.8655,0.237
247,11/16/2010 5:00,0.094,0.8965,0.2455
248,11/16/2010 6:00,0.124,0.654,0.2505
249,11/16/2010 7:00,0.154,0.346105263,0.258
250,11/16/2010 8:00,0.184,0.040842105,0.262210526
251,11/16/2010 9:00,0.204,-0.203,0.263
252,11/16/2010 10:00,0.214,-0.414,0.262
253,11/16/2010 11:00,0.214,-0.535,0.2585
254,11/16/2010 12:00,0.134,-0.431,0.254
255,11/16/2010 13:00,0.094,-0.142,0.2485
256,11/16/2010 14:00,0.034,0.191,0.247
257,11/16/2010 15:00,0.014,0.4965,0.2485
258,11/16/2010 16:00,0.034,0.677,0.248
259,11/16/2010 17:00,0.094,0.69,0.2485
260,11/16/2010 18:00,0.124,0.4485,0.255
261,11/16/2010 19:00,0.154,0.139,0.258
262,11/16/2010 20:00,0.174,-0.1745,0.258
263,11/16/2010 21:00,0.194,-0.4625,0.258
264,11/16/2010 22:00,0.204,-0.7195,0.2525
265,11/16/2010 23:00,0.144,-0.913,0.247
266,11/17/2010 0:00,0.094,-0.9255,0.238
267,11/17/2010 1:00,0.034,-0.666526316,0.231684211
268,11/17/2010 2:00,-0.026,-0.282,0.228
269,11/17/2010 3:00,-0.066,0.117,0.228
270,11/17/2010 4:00,-0.076,0.4485,0.228
271,11/17/2010 5:00,-0.066,0.668,0.228
272,11/17/2010 6:00,-0.006,0.6865,0.2295
273,11/17/2010 7:00,0.054,0.41,0.2375
274,11/17/2010 8:00,0.094,0.065,0.238
275,11/17/2010 9:00,0.124,-0.242,0.233
276,11/17/2010 10:00,0.134,-0.4935,0.2285
277,11/17/2010 11:00,0.154,-0.7065,0.221
278,11/17/2010 12:00,0.104,-0.788105263,0.208526316
279,11/17/2010 13:00,0.054,-0.5785,0.2005
280,11/17/2010 14:00,-0.016,-0.241,0.198
281,11/17/2010 15:00,-0.066,0.115,0.199
282,11/17/2010 16:00,-0.086,0.4085,0.2065
283,11/17/2010 17:00,-0.086,0.595,0.208
284,11/17/2010 18:00,-0.026,0.572,0.208
285,11/17/2010 19:00,0.024,0.298,0.216
286,11/17/2010 20:00,0.084,-0.0205,0.218
287,11/17/2010 21:00,0.104,-0.322,0.218
288,11/17/2010 22:00,0.124,-0.602,0.2115
289,11/17/2010 23:00,0.124,-0.8635,0.208
290,11/18/2010 0:00,0.084,-1.0745,0.2
291,11/18/2010 1:00,0.024,-1.099,0.191
292,11/18/2010 2:00,-0.046,-0.819,0.188
293,11/18/2010 3:00,-0.086,-0.4515,0.184
294,11/18/2010 4:00,-0.106,-0.069,0.1805
295,11/18/2010 5:00,-0.106,0.2515,0.188
296,11/18/2010 6:00,-0.106,0.448,0.188
297,11/18/2010 7:00,-0.086,0.404,0.192736842
298,11/18/2010 8:00,-0.026,0.106,0.198
299,11/18/2010 9:00,0.024,-0.244421053,0.198
300,11/18/2010 10:00,0.074,-0.5495,0.198
301,11/18/2010 11:00,0.094,-0.809,0.192
302,11/18/2010 12:00,0.084,-1.023,0.1835
303,11/18/2010 13:00,0.014,-1.1085,0.1725
304,11/18/2010 14:00,-0.066,-0.9225,0.1675
305,11/18/2010 15:00,-0.106,-0.6045,0.1605
306,11/18/2010 16:00,-0.116,-0.246,0.158
307,11/18/2010 17:00,-0.126,0.0635,0.1645
308,11/18/2010 18:00,-0.126,0.2565,0.178
309,11/18/2010 19:00,-0.126,0.1985,0.183
310,11/18/2010 20:00,-0.086,-0.0495,0.1865
311,11/18/2010 21:00,-0.036,-0.38,0.188
312,11/18/2010 22:00,0.004,-0.6915,0.188
,,,,

