index,date,well,tide,hw
114,11/5/2015 16:00,0.304,0.654,0.203
115,11/5/2015 17:00,0.304,0.63525,0.203
116,11/5/2015 18:00,0.304,0.423166667,0.208
117,11/5/2015 19:00,0.304,0.134666667,0.218
118,11/5/2015 20:00,0.304,-0.176,0.213
119,11/5/2015 21:00,0.304,-0.425090909,0.218
120,11/5/2015 22:00,0.304,-0.61975,0.213
121,11/5/2015 23:00,0.304,-0.704333333,0.213
122,11/6/2015 0:00,0.304,-0.611454545,0.208
123,11/6/2015 1:00,0.304,-0.365230769,0.203
124,11/6/2015 2:00,0.304,-0.066714286,0.198
125,11/6/2015 3:00,0.294,0.219384615,0.198
126,11/6/2015 4:00,0.294,0.459,0.203
127,11/6/2015 5:00,0.294,0.560666667,0.208
128,11/6/2015 6:00,0.294,0.402181818,0.203
129,11/6/2015 7:00,0.294,0.13,0.208
130,11/6/2015 8:00,0.294,-0.175285714,0.208
131,11/6/2015 9:00,0.294,-0.447538462,0.208
132,11/6/2015 10:00,0.294,-0.709076923,0.198
133,11/6/2015 11:00,0.284,-0.914888889,0.203
134,11/6/2015 12:00,0.284,-0.90225,0.188
135,11/6/2015 13:00,0.284,-0.660615385,0.178
136,11/6/2015 14:00,0.274,-0.324823529,0.173
137,11/6/2015 15:00,0.274,0.018615385,0.178
138,11/6/2015 16:00,0.264,0.306142857,0.173
139,11/6/2015 17:00,0.264,0.500666667,0.173
140,11/6/2015 18:00,0.264,0.434,0.178
141,11/6/2015 19:00,0.264,0.200153846,0.178
142,11/6/2015 20:00,0.264,-0.089076923,0.178
143,11/6/2015 21:00,0.264,-0.346,0.178
144,11/6/2015 22:00,0.264,-0.586769231,0.183
145,11/6/2015 23:00,0.264,-0.808,0.178
146,11/7/2015 0:00,0.264,-0.946,0.173
147,11/7/2015 1:00,0.254,-0.827538462,0.173
148,11/7/2015 2:00,0.254,-0.542153846,0.161333333
149,11/7/2015 3:00,0.254,-0.217176471,0.163
150,11/7/2015 4:00,0.254,0.115428571,0.163
151,11/7/2015 5:00,0.244,0.355538462,0.168
152,11/7/2015 6:00,0.244,0.439714286,0.163
153,11/7/2015 7:00,0.244,0.240153846,0.158
154,11/7/2015 8:00,0.244,-0.043857143,0.163
155,11/7/2015 9:00,0.244,-0.341,0.158
156,11/7/2015 10:00,0.244,-0.617538462,0.158
157,11/7/2015 11:00,0.244,-0.841,0.158
158,11/7/2015 12:00,0.234,-1.030444444,0.148
159,11/7/2015 13:00,0.234,-1.004888889,0.138
160,11/7/2015 14:00,0.234,-0.746,0.138
161,11/7/2015 15:00,0.224,-0.398352941,0.138
162,11/7/2015 16:00,0.224,-0.049333333,0.128
163,11/7/2015 17:00,0.224,0.256857143,0.128
164,11/7/2015 18:00,0.224,0.468285714,0.128
165,11/7/2015 19:00,0.214,0.375,0.133
166,11/7/2015 20:00,0.214,0.10275,0.138
167,11/7/2015 21:00,0.214,-0.206769231,0.138
168,11/7/2015 22:00,0.214,-0.483692308,0.138
169,11/7/2015 23:00,0.214,-0.726833333,0.138
170,11/8/2015 0:00,0.214,-0.938,0.138
171,11/8/2015 1:00,0.214,-0.98725,0.133
172,11/8/2015 2:00,0.204,-0.753333333,0.128
173,11/8/2015 3:00,0.204,-0.41225,0.133
174,11/8/2015 4:00,0.204,-0.031,0.128
175,11/8/2015 5:00,0.194,0.330875,0.138
176,11/8/2015 6:00,0.194,0.599454545,0.143
177,11/8/2015 7:00,0.194,0.697333333,0.138
178,11/8/2015 8:00,0.194,0.439555556,0.148
179,11/8/2015 9:00,0.194,0.0815,0.148
180,11/8/2015 10:00,0.184,-0.228307692,0.138
181,11/8/2015 11:00,0.184,-0.495166667,0.148
182,11/8/2015 12:00,0.184,-0.723272727,0.148
183,11/8/2015 13:00,0.184,-0.87975,0.143
184,11/8/2015 14:00,0.184,-0.7385,0.138
185,11/8/2015 15:00,0.174,-0.426625,0.128
186,11/8/2015 16:00,0.174,-0.044235294,0.128
187,11/8/2015 17:00,0.174,0.30525,0.128
188,11/8/2015 18:00,0.174,0.618285714,0.128
189,11/8/2015 19:00,0.174,0.726857143,0.128
190,11/8/2015 20:00,0.154,0.491333333,0.128
191,11/8/2015 21:00,0.154,0.140875,0.138
192,11/8/2015 22:00,0.154,-0.226,0.138
193,11/8/2015 23:00,0.154,-0.516,0.138
194,11/9/2015 0:00,0.154,-0.771,0.138
195,11/9/2015 1:00,0.154,-0.978222222,0.138
196,11/9/2015 2:00,0.154,-0.982,0.138
197,11/9/2015 3:00,0.154,-0.68975,0.128
198,11/9/2015 4:00,0.154,-0.303368421,0.118
199,11/9/2015 5:00,0.144,0.118736842,0.118
200,11/9/2015 6:00,0.144,0.494,0.118
201,11/9/2015 7:00,0.144,0.724,0.108
202,11/9/2015 8:00,0.144,0.577571429,0.113
203,11/9/2015 9:00,0.144,0.237125,0.103
204,11/9/2015 10:00,0.144,-0.092428571,0.103
205,11/9/2015 11:00,0.144,-0.411625,0.098
206,11/9/2015 12:00,0.144,-0.701714286,0.103
207,11/9/2015 13:00,0.144,-0.94,0.094666667
208,11/9/2015 14:00,0.144,-1.060444444,0.093
209,11/9/2015 15:00,0.134,-0.81475,0.088
210,11/9/2015 16:00,0.134,-0.424,0.088
211,11/9/2015 17:00,0.134,0.025111111,0.088
212,11/9/2015 18:00,0.134,0.39,0.083
213,11/9/2015 19:00,0.134,0.643,0.088
214,11/9/2015 20:00,0.134,0.567076923,0.088
215,11/9/2015 21:00,0.134,0.229294118,0.088
216,11/9/2015 22:00,0.134,-0.144333333,0.098
217,11/9/2015 23:00,0.134,-0.494,0.098
218,11/10/2015 0:00,0.134,-0.806625,0.098
219,11/10/2015 1:00,0.134,-1.080545455,0.098
220,11/10/2015 2:00,0.134,-1.222,0.098
221,11/10/2015 3:00,0.124,-1.054823529,0.088
222,11/10/2015 4:00,0.124,-0.646,0.088
223,11/10/2015 5:00,0.124,-0.155047619,0.088
224,11/10/2015 6:00,0.124,0.299555556,0.088
225,11/10/2015 7:00,0.114,0.661142857,0.098
226,11/10/2015 8:00,0.114,0.839714286,0.098
227,11/10/2015 9:00,0.114,0.63525,0.103
228,11/10/2015 10:00,0.114,0.2435,0.103
229,11/10/2015 11:00,0.114,-0.121714286,0.113
230,11/10/2015 12:00,0.114,-0.402666667,0.118
231,11/10/2015 13:00,0.114,-0.701384615,0.113
232,11/10/2015 14:00,0.114,-0.9285,0.113
233,11/10/2015 15:00,0.114,-0.928222222,0.103
234,11/10/2015 16:00,0.114,-0.666,0.098
235,11/10/2015 17:00,0.114,-0.272,0.088
236,11/10/2015 18:00,0.114,0.147333333,0.088
237,11/10/2015 19:00,0.114,0.465666667,0.088
238,11/10/2015 20:00,0.104,0.614,0.088
239,11/10/2015 21:00,0.104,0.411058824,0.088
240,11/10/2015 22:00,0.104,0.028210526,0.093
241,11/10/2015 23:00,0.104,,

