date,year,month,day,hour,well,tide
2/23/2019 18:00,2019,2,23,18,0.471,-1.821
2/23/2019 19:00,2019,2,23,19,0.471,-1.749
2/23/2019 20:00,2019,2,23,20,0.471,-1.339
2/23/2019 21:00,2019,2,23,21,0.471,-0.741
2/23/2019 22:00,2019,2,23,22,0.4685,-0.22
2/23/2019 23:00,2019,2,23,23,0.461,0.276
2/24/2019 0:00,2019,2,24,0,0.461,0.617
2/24/2019 1:00,2019,2,24,1,0.461,0.587
2/24/2019 2:00,2019,2,24,2,0.461,0.157
2/24/2019 3:00,2019,2,24,3,0.461,-0.358
2/24/2019 4:00,2019,2,24,4,0.461,-0.879
2/24/2019 5:00,2019,2,24,5,0.461,-1.335
2/24/2019 6:00,2019,2,24,6,0.461,-1.601
2/24/2019 7:00,2019,2,24,7,0.461,-1.654
2/24/2019 8:00,2019,2,24,8,0.461,-1.365
2/24/2019 9:00,2019,2,24,9,0.4585,-0.804
2/24/2019 10:00,2019,2,24,10,0.4535,-0.305
2/24/2019 11:00,2019,2,24,11,0.451,0.151
2/24/2019 12:00,2019,2,24,12,0.451,0.502
2/24/2019 13:00,2019,2,24,13,0.4485,0.581
2/24/2019 14:00,2019,2,24,14,0.451,0.226
2/24/2019 15:00,2019,2,24,15,0.441,-0.295
2/24/2019 16:00,2019,2,24,16,0.441,-0.771
2/24/2019 17:00,2019,2,24,17,0.451,-1.25
2/24/2019 18:00,2019,2,24,18,0.451,-1.575
2/24/2019 19:00,2019,2,24,19,0.451,-1.706
2/24/2019 20:00,2019,2,24,20,0.451,-1.657
2/24/2019 21:00,2019,2,24,21,0.451,-1.27
2/24/2019 22:00,2019,2,24,22,0.441,-0.735
2/24/2019 23:00,2019,2,24,23,0.441,-0.243
2/25/2019 0:00,2019,2,25,0,0.441,0.187
2/25/2019 1:00,2019,2,25,1,0.441,0.479
2/25/2019 2:00,2019,2,25,2,0.441,0.492
2/25/2019 3:00,2019,2,25,3,0.441,0.118
2/25/2019 4:00,2019,2,25,4,0.441,-0.39
2/25/2019 5:00,2019,2,25,5,0.441,-0.81
2/25/2019 6:00,2019,2,25,6,0.441,-1.207
2/25/2019 7:00,2019,2,25,7,0.441,-1.45
2/25/2019 8:00,2019,2,25,8,0.441,-1.503
2/25/2019 9:00,2019,2,25,9,0.431,-1.243
2/25/2019 10:00,2019,2,25,10,0.431,-0.774
2/25/2019 11:00,2019,2,25,11,0.4285,-0.39
2/25/2019 12:00,2019,2,25,12,0.421,-0.062
2/25/2019 13:00,2019,2,25,13,0.421,0.207
2/25/2019 14:00,2019,2,25,14,0.421,0.302
2/25/2019 15:00,2019,2,25,15,0.421,0.007
2/25/2019 16:00,2019,2,25,16,0.4185,-0.482
2/25/2019 17:00,2019,2,25,17,0.4185,-0.915
2/25/2019 18:00,2019,2,25,18,0.4185,-1.325
2/25/2019 19:00,2019,2,25,19,0.4135,-1.634
2/25/2019 20:00,2019,2,25,20,0.411,-1.791
2/25/2019 21:00,2019,2,25,21,0.411,-1.644
2/25/2019 22:00,2019,2,25,22,0.411,-1.25
2/25/2019 23:00,2019,2,25,23,0.411,-0.728
2/26/2019 0:00,2019,2,26,0,0.411,-0.302
2/26/2019 1:00,2019,2,26,1,0.4085,0.115
2/26/2019 2:00,2019,2,26,2,0.401,0.367
2/26/2019 3:00,2019,2,26,3,0.401,0.315
2/26/2019 4:00,2019,2,26,4,0.401,-0.016
2/26/2019 5:00,2019,2,26,5,0.401,-0.466
2/26/2019 6:00,2019,2,26,6,0.401,-0.86
2/26/2019 7:00,2019,2,26,7,0.401,-1.152
2/26/2019 8:00,2019,2,26,8,0.401,-1.348
2/26/2019 9:00,2019,2,26,9,0.401,-1.362
2/26/2019 10:00,2019,2,26,10,0.401,-1.161
2/26/2019 11:00,2019,2,26,11,0.3985,-0.764
2/26/2019 12:00,2019,2,26,12,0.396,-0.42
2/26/2019 13:00,2019,2,26,13,0.391,-0.075
2/26/2019 14:00,2019,2,26,14,0.391,0.174
2/26/2019 15:00,2019,2,26,15,0.391,0.223
2/26/2019 16:00,2019,2,26,16,0.391,-0.102
2/26/2019 17:00,2019,2,26,17,0.391,-0.561
2/26/2019 18:00,2019,2,26,18,0.391,-0.879
2/26/2019 19:00,2019,2,26,19,0.391,-1.24
2/26/2019 20:00,2019,2,26,20,0.391,-1.519
2/26/2019 21:00,2019,2,26,21,0.391,-1.552
2/26/2019 22:00,2019,2,26,22,0.391,-1.381
2/26/2019 23:00,2019,2,26,23,0.391,-1.063
2/27/2019 0:00,2019,2,27,0,0.391,-0.643
2/27/2019 1:00,2019,2,27,1,0.391,-0.256
2/27/2019 2:00,2019,2,27,2,0.391,0.079
2/27/2019 3:00,2019,2,27,3,0.381,0.266
2/27/2019 4:00,2019,2,27,4,0.381,0.233
2/27/2019 5:00,2019,2,27,5,0.381,-0.02
2/27/2019 6:00,2019,2,27,6,0.381,-0.394
2/27/2019 7:00,2019,2,27,7,0.381,-0.607
2/27/2019 8:00,2019,2,27,8,0.381,-0.892
2/27/2019 9:00,2019,2,27,9,0.381,-0.988
2/27/2019 10:00,2019,2,27,10,0.381,-1.007
2/27/2019 11:00,2019,2,27,11,0.381,-0.787
2/27/2019 12:00,2019,2,27,12,0.381,-0.354
2/27/2019 13:00,2019,2,27,13,0.381,0.013
2/27/2019 14:00,2019,2,27,14,0.381,0.322
2/27/2019 15:00,2019,2,27,15,0.381,0.548
2/27/2019 16:00,2019,2,27,16,0.396,0.469
2/27/2019 17:00,2019,2,27,17,0.411,0.22
2/27/2019 18:00,2019,2,27,18,0.411,-0.194
2/27/2019 19:00,2019,2,27,19,0.411,-0.551
2/27/2019 20:00,2019,2,27,20,0.411,-0.922
2/27/2019 21:00,2019,2,27,21,0.411,-1.24
2/27/2019 22:00,2019,2,27,22,0.4135,-1.316
2/27/2019 23:00,2019,2,27,23,0.421,-1.181
2/28/2019 0:00,2019,2,28,0,0.421,-0.755
2/28/2019 1:00,2019,2,28,1,0.421,-0.335
2/28/2019 2:00,2019,2,28,2,0.421,-0.089
2/28/2019 3:00,2019,2,28,3,0.4135,0.233
2/28/2019 4:00,2019,2,28,4,0.411,0.387
2/28/2019 5:00,2019,2,28,5,0.411,0.335
2/28/2019 6:00,2019,2,28,6,0.411,0.039
2/28/2019 7:00,2019,2,28,7,0.421,-0.335
2/28/2019 8:00,2019,2,28,8,0.421,-0.617
2/28/2019 9:00,2019,2,28,9,0.421,-0.919
2/28/2019 10:00,2019,2,28,10,0.421,-1.109
2/28/2019 11:00,2019,2,28,11,0.421,-1.145
2/28/2019 12:00,2019,2,28,12,0.421,-0.906
2/28/2019 13:00,2019,2,28,13,0.421,-0.522
2/28/2019 14:00,2019,2,28,14,0.421,-0.213
2/28/2019 15:00,2019,2,28,15,0.4135,0.03
2/28/2019 16:00,2019,2,28,16,0.411,0.21
2/28/2019 17:00,2019,2,28,17,0.411,0.279
2/28/2019 18:00,2019,2,28,18,0.411,0.082
2/28/2019 19:00,2019,2,28,19,0.411,-0.308
2/28/2019 20:00,2019,2,28,20,0.411,-0.669
2/28/2019 21:00,2019,2,28,21,0.411,-1.014
2/28/2019 22:00,2019,2,28,22,0.411,-1.299
2/28/2019 23:00,2019,2,28,23,0.411,-1.398
3/1/2019 0:00,2019,3,1,0,0.411,-1.253
3/1/2019 1:00,2019,3,1,1,0.411,-0.896
3/1/2019 2:00,2019,3,1,2,0.411,-0.479
3/1/2019 3:00,2019,3,1,3,0.411,-0.138
3/1/2019 4:00,2019,3,1,4,0.411,0.23
3/1/2019 5:00,2019,3,1,5,0.4085,0.433
3/1/2019 6:00,2019,3,1,6,0.401,0.42
3/1/2019 7:00,2019,3,1,7,0.401,0.105
3/1/2019 8:00,2019,3,1,8,0.401,-0.285
3/1/2019 9:00,2019,3,1,9,0.411,-0.62
3/1/2019 10:00,2019,3,1,10,0.411,-0.922
3/1/2019 11:00,2019,3,1,11,0.411,-1.132
3/1/2019 12:00,2019,3,1,12,0.411,-1.102
3/1/2019 13:00,2019,3,1,13,0.411,-0.909
3/1/2019 14:00,2019,3,1,14,0.411,-0.568
3/1/2019 15:00,2019,3,1,15,0.4035,-0.249
3/1/2019 16:00,2019,3,1,16,0.401,-0.01
3/1/2019 17:00,2019,3,1,17,0.401,0.112
3/1/2019 18:00,2019,3,1,18,0.401,0.197
3/1/2019 19:00,2019,3,1,19,0.401,-0.062
3/1/2019 20:00,2019,3,1,20,0.401,-0.44
3/1/2019 21:00,2019,3,1,21,0.401,-0.807
3/1/2019 22:00,2019,3,1,22,0.401,-1.188
3/1/2019 23:00,2019,3,1,23,0.401,-1.457
3/2/2019 0:00,2019,3,2,0,0.401,-1.526
3/2/2019 1:00,2019,3,2,1,0.401,-1.358
3/2/2019 2:00,2019,3,2,2,0.401,-1.047
3/2/2019 3:00,2019,3,2,3,0.401,-0.646
3/2/2019 4:00,2019,3,2,4,0.401,-0.299
3/2/2019 5:00,2019,3,2,5,0.401,0.013
3/2/2019 6:00,2019,3,2,6,0.401,0.223
3/2/2019 7:00,2019,3,2,7,0.401,0.148
3/2/2019 8:00,2019,3,2,8,0.386,-0.154
3/2/2019 9:00,2019,3,2,9,0.381,-0.591
3/2/2019 10:00,2019,3,2,10,0.381,-0.892
3/2/2019 11:00,2019,3,2,11,0.381,-1.201
3/2/2019 12:00,2019,3,2,12,0.381,-1.391
3/2/2019 13:00,2019,3,2,13,0.381,-1.388
3/2/2019 14:00,2019,3,2,14,0.381,-1.129
3/2/2019 15:00,2019,3,2,15,0.381,-0.715
3/2/2019 16:00,2019,3,2,16,0.3785,-0.397
3/2/2019 17:00,2019,3,2,17,0.371,-0.161
3/2/2019 18:00,2019,3,2,18,0.371,0.079
3/2/2019 19:00,2019,3,2,19,0.371,0.108
3/2/2019 20:00,2019,3,2,20,0.371,-0.174
3/2/2019 21:00,2019,3,2,21,0.371,-0.636
3/2/2019 22:00,2019,3,2,22,0.371,-1.017
3/2/2019 23:00,2019,3,2,23,0.371,-1.407
3/3/2019 0:00,2019,3,3,0,0.371,-1.637
3/3/2019 1:00,2019,3,3,1,0.371,-1.709
3/3/2019 2:00,2019,3,3,2,0.371,-1.493
3/3/2019 3:00,2019,3,3,3,0.371,-1.07
3/3/2019 4:00,2019,3,3,4,0.371,-0.679
3/3/2019 5:00,2019,3,3,5,0.371,-0.266
3/3/2019 6:00,2019,3,3,6,0.3635,0.167
3/3/2019 7:00,2019,3,3,7,0.351,0.269
3/3/2019 8:00,2019,3,3,8,0.351,0.171
3/3/2019 9:00,2019,3,3,9,0.351,-0.223
3/3/2019 10:00,2019,3,3,10,0.361,-0.591
3/3/2019 11:00,2019,3,3,11,0.351,-0.915
3/3/2019 12:00,2019,3,3,12,0.351,-1.237
3/3/2019 13:00,2019,3,3,13,0.3435,-1.358
3/3/2019 14:00,2019,3,3,14,0.3435,-1.263
3/3/2019 15:00,2019,3,3,15,0.3435,-0.945
3/3/2019 16:00,2019,3,3,16,0.341,-0.472
3/3/2019 17:00,2019,3,3,17,0.341,-0.128
3/3/2019 18:00,2019,3,3,18,0.341,0.21
3/3/2019 19:00,2019,3,3,19,0.341,0.446
3/3/2019 20:00,2019,3,3,20,0.341,0.302
3/3/2019 21:00,2019,3,3,21,0.341,-0.033
3/3/2019 22:00,2019,3,3,22,0.341,-0.486
3/3/2019 23:00,2019,3,3,23,0.341,-0.912
3/4/2019 0:00,2019,3,4,0,0.341,-1.312
3/4/2019 1:00,2019,3,4,1,0.341,-1.529
3/4/2019 2:00,2019,3,4,2,0.341,-1.512
3/4/2019 3:00,2019,3,4,3,0.341,-1.234
3/4/2019 4:00,2019,3,4,4,0.341,-0.781
3/4/2019 5:00,2019,3,4,5,0.341,-0.348
3/4/2019 6:00,2019,3,4,6,0.341,0.02
3/4/2019 7:00,2019,3,4,7,0.341,0.312
3/4/2019 8:00,2019,3,4,8,0.341,0.404
3/4/2019 9:00,2019,3,4,9,0.341,0.151
3/4/2019 10:00,2019,3,4,10,0.341,-0.289
3/4/2019 11:00,2019,3,4,11,0.341,-0.656
3/4/2019 12:00,2019,3,4,12,0.341,-1.06
3/4/2019 13:00,2019,3,4,13,0.341,-1.335
3/4/2019 14:00,2019,3,4,14,0.341,-1.43
3/4/2019 15:00,2019,3,4,15,0.341,-1.28
3/4/2019 16:00,2019,3,4,16,0.341,-0.896
3/4/2019 17:00,2019,3,4,17,0.336,-0.476
3/4/2019 18:00,2019,3,4,18,0.331,-0.092
3/4/2019 19:00,2019,3,4,19,0.331,0.23
3/4/2019 20:00,2019,3,4,20,0.331,0.367
3/4/2019 21:00,2019,3,4,21,0.331,0.095
3/4/2019 22:00,2019,3,4,22,0.331,-0.354
3/4/2019 23:00,2019,3,4,23,0.331,-0.774
3/5/2019 0:00,2019,3,5,0,0.331,-1.184
3/5/2019 1:00,2019,3,5,1,0.331,-1.542
3/5/2019 2:00,2019,3,5,2,0.331,-1.706
3/5/2019 3:00,2019,3,5,3,0.331,-1.591
3/5/2019 4:00,2019,3,5,4,0.331,-1.194
3/5/2019 5:00,2019,3,5,5,0.331,-0.715
3/5/2019 6:00,2019,3,5,6,0.331,-0.276
3/5/2019 7:00,2019,3,5,7,0.331,0.121
3/5/2019 8:00,2019,3,5,8,0.331,0.41
3/5/2019 9:00,2019,3,5,9,0.331,0.394
3/5/2019 10:00,2019,3,5,10,0.326,-0.039
3/5/2019 11:00,2019,3,5,11,0.331,-0.515
3/5/2019 12:00,2019,3,5,12,0.331,-0.876
3/5/2019 13:00,2019,3,5,13,0.3235,-1.175
3/5/2019 14:00,2019,3,5,14,0.3285,-1.404
3/5/2019 15:00,2019,3,5,15,0.331,-1.401
3/5/2019 16:00,2019,3,5,16,0.331,-1.148
3/5/2019 17:00,2019,3,5,17,0.331,-0.745
3/5/2019 18:00,2019,3,5,18,0.326,-0.338
3/5/2019 19:00,2019,3,5,19,0.321,0.039
3/5/2019 20:00,2019,3,5,20,0.321,0.315
3/5/2019 21:00,2019,3,5,21,0.321,0.364
3/5/2019 22:00,2019,3,5,22,0.321,0.02
3/5/2019 23:00,2019,3,5,23,0.321,-0.518
3/6/2019 0:00,2019,3,6,0,0.321,-1.014
3/6/2019 1:00,2019,3,6,1,0.321,-1.45
3/6/2019 2:00,2019,3,6,2,0.321,-1.804
3/6/2019 3:00,2019,3,6,3,0.321,-1.844
3/6/2019 4:00,2019,3,6,4,0.321,-1.677
3/6/2019 5:00,2019,3,6,5,0.321,-1.243
3/6/2019 6:00,2019,3,6,6,0.321,-0.712
3/6/2019 7:00,2019,3,6,7,0.311,-0.262
3/6/2019 8:00,2019,3,6,8,0.311,0.105
3/6/2019 9:00,2019,3,6,9,0.311,0.322
3/6/2019 10:00,2019,3,6,10,0.311,0.243
3/6/2019 11:00,2019,3,6,11,0.3085,-0.246
3/6/2019 12:00,2019,3,6,12,0.3035,-0.781
3/6/2019 13:00,2019,3,6,13,0.3035,-1.152
3/6/2019 14:00,2019,3,6,14,0.301,-1.473
3/6/2019 15:00,2019,3,6,15,0.301,-1.634
3/6/2019 16:00,2019,3,6,16,0.301,-1.49
3/6/2019 17:00,2019,3,6,17,0.301,-1.165
3/6/2019 18:00,2019,3,6,18,0.2985,-0.696
3/6/2019 19:00,2019,3,6,19,0.296,-0.213
3/6/2019 20:00,2019,3,6,20,0.291,0.207
3/6/2019 21:00,2019,3,6,21,0.291,0.43
3/6/2019 22:00,2019,3,6,22,0.291,0.397
3/6/2019 23:00,2019,3,6,23,0.291,-0.066
3/7/2019 0:00,2019,3,7,0,0.291,-0.62
3/7/2019 1:00,2019,3,7,1,0.291,-1.086
3/7/2019 2:00,2019,3,7,2,0.291,-1.44
3/7/2019 3:00,2019,3,7,3,0.291,-1.614
3/7/2019 4:00,2019,3,7,4,0.291,-1.509
3/7/2019 5:00,2019,3,7,5,0.291,-1.181
3/7/2019 6:00,2019,3,7,6,0.291,-0.679
3/7/2019 7:00,2019,3,7,7,0.291,-0.19
3/7/2019 8:00,2019,3,7,8,0.291,0.266
3/7/2019 9:00,2019,3,7,9,0.291,0.617
3/7/2019 10:00,2019,3,7,10,0.291,0.656
3/7/2019 11:00,2019,3,7,11,0.2885,0.328
3/7/2019 12:00,2019,3,7,12,0.291,-0.276
3/7/2019 13:00,2019,3,7,13,0.291,-0.741
3/7/2019 14:00,2019,3,7,14,0.291,-1.152
3/7/2019 15:00,2019,3,7,15,0.291,-1.421
3/7/2019 16:00,2019,3,7,16,0.291,-1.417
3/7/2019 17:00,2019,3,7,17,0.291,-1.112
3/7/2019 18:00,2019,3,7,18,0.291,-0.617
3/7/2019 19:00,2019,3,7,19,0.2985,-0.121
3/7/2019 20:00,2019,3,7,20,0.2935,0.354
3/7/2019 21:00,2019,3,7,21,0.301,0.705
3/7/2019 22:00,2019,3,7,22,0.301,0.85
3/7/2019 23:00,2019,3,7,23,0.301,0.591
3/8/2019 0:00,2019,3,8,0,0.306,0.075
3/8/2019 1:00,2019,3,8,1,0.311,-0.42
3/8/2019 2:00,2019,3,8,2,0.311,-0.837
3/8/2019 3:00,2019,3,8,3,0.311,-1.184
3/8/2019 4:00,2019,3,8,4,0.311,-1.27
3/8/2019 5:00,2019,3,8,5,0.321,-1.066
3/8/2019 6:00,2019,3,8,6,0.321,-0.656
3/8/2019 7:00,2019,3,8,7,0.321,-0.194
3/8/2019 8:00,2019,3,8,8,0.321,0.21
3/8/2019 9:00,2019,3,8,9,0.326,0.604
3/8/2019 10:00,2019,3,8,10,0.331,0.84
3/8/2019 11:00,2019,3,8,11,0.331,0.705
3/8/2019 12:00,2019,3,8,12,0.331,0.138
3/8/2019 13:00,2019,3,8,13,0.331,-0.384
3/8/2019 14:00,2019,3,8,14,0.341,-0.827
3/8/2019 15:00,2019,3,8,15,0.341,-1.22
3/8/2019 16:00,2019,3,8,16,0.341,-1.394
3/8/2019 17:00,2019,3,8,17,0.3435,-1.227
3/8/2019 18:00,2019,3,8,18,0.351,-0.794
3/8/2019 19:00,2019,3,8,19,0.351,-0.302
3/8/2019 20:00,2019,3,8,20,0.351,0.121
3/8/2019 21:00,2019,3,8,21,0.351,0.591
3/8/2019 22:00,2019,3,8,22,0.351,0.843
3/8/2019 23:00,2019,3,8,23,0.351,0.794
3/9/2019 0:00,2019,3,9,0,0.361,0.407
3/9/2019 1:00,2019,3,9,1,0.361,-0.079
3/9/2019 2:00,2019,3,9,2,0.366,-0.525
3/9/2019 3:00,2019,3,9,3,0.371,-0.922
3/9/2019 4:00,2019,3,9,4,0.371,-1.198
3/9/2019 5:00,2019,3,9,5,0.371,-1.198
3/9/2019 6:00,2019,3,9,6,0.381,-0.863
3/9/2019 7:00,2019,3,9,7,0.381,-0.331
3/9/2019 8:00,2019,3,9,8,0.381,0.095
3/9/2019 9:00,2019,3,9,9,0.381,0.548
3/9/2019 10:00,2019,3,9,10,0.381,0.846
3/9/2019 11:00,2019,3,9,11,0.381,0.873
3/9/2019 12:00,2019,3,9,12,0.3885,0.466
3/9/2019 13:00,2019,3,9,13,0.391,-0.03
3/9/2019 14:00,2019,3,9,14,0.391,-0.472
3/9/2019 15:00,2019,3,9,15,0.3985,-0.935
3/9/2019 16:00,2019,3,9,16,0.401,-1.234
3/9/2019 17:00,2019,3,9,17,0.4035,-1.276
3/9/2019 18:00,2019,3,9,18,0.411,-1.001
3/9/2019 19:00,2019,3,9,19,0.411,-0.512
3/9/2019 20:00,2019,3,9,20,0.411,-0.026
3/9/2019 21:00,2019,3,9,21,0.411,0.449
3/9/2019 22:00,2019,3,9,22,0.411,0.83
3/9/2019 23:00,2019,3,9,23,0.411,1.02
3/10/2019 0:00,2019,3,10,0,0.411,0.764
3/10/2019 1:00,2019,3,10,1,0.416,0.249
3/10/2019 2:00,2019,3,10,2,0.416,-0.236
3/10/2019 3:00,2019,3,10,3,0.4235,-0.633
3/10/2019 4:00,2019,3,10,4,0.431,-0.997
3/10/2019 5:00,2019,3,10,5,0.431,-1.138
3/10/2019 6:00,2019,3,10,6,0.431,-0.971
3/10/2019 7:00,2019,3,10,7,0.4335,-0.61
3/10/2019 8:00,2019,3,10,8,0.441,-0.125
3/10/2019 9:00,2019,3,10,9,0.441,0.282
3/10/2019 10:00,2019,3,10,10,0.441,0.61
3/10/2019 11:00,2019,3,10,11,0.441,0.735
3/10/2019 12:00,2019,3,10,12,0.441,0.499
3/10/2019 13:00,2019,3,10,13,0.441,0
3/10/2019 14:00,2019,3,10,14,0.441,-0.459
3/10/2019 15:00,2019,3,10,15,0.4485,-0.889
3/10/2019 16:00,2019,3,10,16,0.451,-1.276
3/10/2019 17:00,2019,3,10,17,0.451,-1.526
3/10/2019 18:00,2019,3,10,18,0.451,-1.463
3/10/2019 19:00,2019,3,10,19,0.451,-1.155
3/10/2019 20:00,2019,3,10,20,0.451,-0.646
3/10/2019 21:00,2019,3,10,21,0.451,-0.207
3/10/2019 22:00,2019,3,10,22,0.451,0.246
3/10/2019 23:00,2019,3,10,23,0.451,0.548
3/11/2019 0:00,2019,3,11,0,0.451,0.62
3/11/2019 1:00,2019,3,11,1,0.451,0.331
3/11/2019 2:00,2019,3,11,2,0.451,-0.18
3/11/2019 3:00,2019,3,11,3,0.451,-0.61
3/11/2019 4:00,2019,3,11,4,0.451,-0.981
3/11/2019 5:00,2019,3,11,5,0.451,-1.253
3/11/2019 6:00,2019,3,11,6,0.451,-1.329
3/11/2019 7:00,2019,3,11,7,0.451,-1.125
3/11/2019 8:00,2019,3,11,8,0.451,-0.692
3/11/2019 9:00,2019,3,11,9,0.451,-0.262
3/11/2019 10:00,2019,3,11,10,0.451,0.108
3/11/2019 11:00,2019,3,11,11,0.451,0.423
3/11/2019 12:00,2019,3,11,12,0.446,0.525
3/11/2019 13:00,2019,3,11,13,0.441,0.21
3/11/2019 14:00,2019,3,11,14,0.436,-0.328
3/11/2019 15:00,2019,3,11,15,0.441,-0.768
3/11/2019 16:00,2019,3,11,16,0.441,-1.184
3/11/2019 17:00,2019,3,11,17,0.441,-1.516
3/11/2019 18:00,2019,3,11,18,0.441,-1.621
3/11/2019 19:00,2019,3,11,19,0.441,-1.47
3/11/2019 20:00,2019,3,11,20,0.441,-1.089
3/11/2019 21:00,2019,3,11,21,0.436,-0.646
3/11/2019 22:00,2019,3,11,22,0.431,-0.207
3/11/2019 23:00,2019,3,11,23,0.431,0.2
3/12/2019 0:00,2019,3,12,0,0.431,0.456
3/12/2019 1:00,2019,3,12,1,0.431,0.456
3/12/2019 2:00,2019,3,12,2,0.431,0.069
3/12/2019 3:00,2019,3,12,3,0.431,-0.423
3/12/2019 4:00,2019,3,12,4,0.431,-0.794
3/12/2019 5:00,2019,3,12,5,0.431,-1.099
3/12/2019 6:00,2019,3,12,6,0.431,-1.27
3/12/2019 7:00,2019,3,12,7,0.431,-1.266
3/12/2019 8:00,2019,3,12,8,0.431,-0.971
3/12/2019 9:00,2019,3,12,9,0.431,-0.584
3/12/2019 10:00,2019,3,12,10,0.431,-0.233
3/12/2019 11:00,2019,3,12,11,0.431,0.102
3/12/2019 12:00,2019,3,12,12,0.4235,0.397
3/12/2019 13:00,2019,3,12,13,0.4085,0.463
3/12/2019 14:00,2019,3,12,14,0.401,0.128
3/12/2019 15:00,2019,3,12,15,0.401,-0.344
3/12/2019 16:00,2019,3,12,16,0.401,-0.728
3/12/2019 17:00,2019,3,12,17,0.401,-1.122
3/12/2019 18:00,2019,3,12,18,0.401,-1.411
3/12/2019 19:00,2019,3,12,19,0.3985,-1.473
3/12/2019 20:00,2019,3,12,20,0.3935,-1.266
3/12/2019 21:00,2019,3,12,21,0.391,-0.869
3/12/2019 22:00,2019,3,12,22,0.391,-0.433
3/12/2019 23:00,2019,3,12,23,0.391,0.003
3/13/2019 0:00,2019,3,13,0,0.391,0.41
3/13/2019 1:00,2019,3,13,1,0.391,0.62
3/13/2019 2:00,2019,3,13,2,0.391,0.594
3/13/2019 3:00,2019,3,13,3,0.391,0.223
3/13/2019 4:00,2019,3,13,4,0.391,-0.223
3/13/2019 5:00,2019,3,13,5,0.391,-0.571
3/13/2019 6:00,2019,3,13,6,0.391,-0.883
3/13/2019 7:00,2019,3,13,7,0.391,-0.978
3/13/2019 8:00,2019,3,13,8,0.391,-0.879
3/13/2019 9:00,2019,3,13,9,0.391,-0.584
3/13/2019 10:00,2019,3,13,10,0.391,-0.203
3/13/2019 11:00,2019,3,13,11,0.391,0.18
3/13/2019 12:00,2019,3,13,12,0.391,0.512
3/13/2019 13:00,2019,3,13,13,0.391,0.679
3/13/2019 14:00,2019,3,13,14,0.391,0.604
3/13/2019 15:00,2019,3,13,15,0.391,0.233
3/13/2019 16:00,2019,3,13,16,0.391,-0.217
3/13/2019 17:00,2019,3,13,17,0.401,-0.633
3/13/2019 18:00,2019,3,13,18,0.4035,-1.014
3/13/2019 19:00,2019,3,13,19,0.411,-1.266
3/13/2019 20:00,2019,3,13,20,0.411,-1.306
3/13/2019 21:00,2019,3,13,21,0.411,-1.119
3/13/2019 22:00,2019,3,13,22,0.411,-0.709
3/13/2019 23:00,2019,3,13,23,0.411,-0.292
3/14/2019 0:00,2019,3,14,0,0.411,0.089
3/14/2019 1:00,2019,3,14,1,0.411,0.413
3/14/2019 2:00,2019,3,14,2,0.411,0.571
3/14/2019 3:00,2019,3,14,3,0.411,0.469
3/14/2019 4:00,2019,3,14,4,0.4135,0.161
3/14/2019 5:00,2019,3,14,5,0.4135,-0.203
3/14/2019 6:00,2019,3,14,6,0.421,-0.528
3/14/2019 7:00,2019,3,14,7,0.421,-0.801
3/14/2019 8:00,2019,3,14,8,0.421,-0.928
3/14/2019 9:00,2019,3,14,9,0.421,-0.902
3/14/2019 10:00,2019,3,14,10,0.421,-0.65
3/14/2019 11:00,2019,3,14,11,0.421,-0.256
3/14/2019 12:00,2019,3,14,12,0.421,0.095
3/14/2019 13:00,2019,3,14,13,0.421,0.39
3/14/2019 14:00,2019,3,14,14,0.4235,0.568
3/14/2019 15:00,2019,3,14,15,0.4235,0.502
3/14/2019 16:00,2019,3,14,16,0.431,0.075
3/14/2019 17:00,2019,3,14,17,0.431,-0.302
3/14/2019 18:00,2019,3,14,18,0.431,-0.663
3/14/2019 19:00,2019,3,14,19,0.431,-1.04
3/14/2019 20:00,2019,3,14,20,0.4385,-1.217
3/14/2019 21:00,2019,3,14,21,0.441,-1.22
3/14/2019 22:00,2019,3,14,22,0.441,-1.024
3/14/2019 23:00,2019,3,14,23,0.441,-0.62
3/15/2019 0:00,2019,3,15,0,0.441,-0.174
3/15/2019 1:00,2019,3,15,1,0.441,0.243
3/15/2019 2:00,2019,3,15,2,0.441,0.561
3/15/2019 3:00,2019,3,15,3,0.441,0.699
3/15/2019 4:00,2019,3,15,4,0.441,0.594
3/15/2019 5:00,2019,3,15,5,0.4385,0.22
3/15/2019 6:00,2019,3,15,6,0.441,-0.144
3/15/2019 7:00,2019,3,15,7,0.441,-0.486
3/15/2019 8:00,2019,3,15,8,0.441,-0.82
3/15/2019 9:00,2019,3,15,9,0.441,-0.971
3/15/2019 10:00,2019,3,15,10,0.4485,-0.938
3/15/2019 11:00,2019,3,15,11,0.451,-0.682
3/15/2019 12:00,2019,3,15,12,0.451,-0.285
3/15/2019 13:00,2019,3,15,13,0.451,0.026
3/15/2019 14:00,2019,3,15,14,0.451,0.269
3/15/2019 15:00,2019,3,15,15,0.451,0.433
3/15/2019 16:00,2019,3,15,16,0.451,0.351
3/15/2019 17:00,2019,3,15,17,0.451,0.026
3/15/2019 18:00,2019,3,15,18,0.451,-0.374
3/15/2019 19:00,2019,3,15,19,0.451,-0.781
3/15/2019 20:00,2019,3,15,20,0.451,-1.184
3/15/2019 21:00,2019,3,15,21,0.451,-1.437
3/15/2019 22:00,2019,3,15,22,0.451,-1.532
