index,well,date,tide
226,0.311,4/30/2019 9:00,-0.869
227,0.311,4/30/2019 10:00,-1.22
228,0.311,4/30/2019 11:00,-1.486
229,0.311,4/30/2019 12:00,-1.591
230,0.311,4/30/2019 13:00,-1.437
231,0.311,4/30/2019 14:00,-1.112
232,0.311,4/30/2019 15:00,-0.735
233,0.311,4/30/2019 16:00,-0.394
234,0.311,4/30/2019 17:00,-0.059
235,0.301,4/30/2019 18:00,0.115
236,0.301,4/30/2019 19:00,0.062
237,0.301,4/30/2019 20:00,-0.249
238,0.301,4/30/2019 21:00,-0.63
239,0.301,4/30/2019 22:00,-0.984
240,0.301,4/30/2019 23:00,-1.25

