date,year,month,day,hour,well,tide
3/13/2017 21:00,2017,3,13,21,0.431,0.709
3/13/2017 22:00,2017,3,13,22,0.431,0.935
3/13/2017 23:00,2017,3,13,23,0.431,0.584
3/14/2017 0:00,2017,3,14,0,0.431,0.033
3/14/2017 1:00,2017,3,14,1,0.431,-0.515
3/14/2017 2:00,2017,3,14,2,0.441,-1.024
3/14/2017 3:00,2017,3,14,3,0.531,-1.496
3/14/2017 4:00,2017,3,14,4,0.541,-1.588
3/14/2017 5:00,2017,3,14,5,0.541,-1.447
3/14/2017 6:00,2017,3,14,6,0.531,-1.076
3/14/2017 7:00,2017,3,14,7,0.531,-0.558
3/14/2017 8:00,2017,3,14,8,0.531,-0.131
3/14/2017 9:00,2017,3,14,9,0.531,0.262
3/14/2017 10:00,2017,3,14,10,0.531,0.39
3/14/2017 11:00,2017,3,14,11,0.531,0.21
3/14/2017 12:00,2017,3,14,12,0.531,-0.249
3/14/2017 13:00,2017,3,14,13,0.531,-0.807
3/14/2017 14:00,2017,3,14,14,0.531,-1.24
3/14/2017 15:00,2017,3,14,15,0.531,-1.627
3/14/2017 16:00,2017,3,14,16,0.531,-1.909
3/14/2017 17:00,2017,3,14,17,0.531,-1.841
3/14/2017 18:00,2017,3,14,18,0.531,-1.499
3/14/2017 19:00,2017,3,14,19,0.531,-0.988
3/14/2017 20:00,2017,3,14,20,0.531,-0.528
3/14/2017 21:00,2017,3,14,21,0.531,-0.066
3/14/2017 22:00,2017,3,14,22,0.521,0.213
3/14/2017 23:00,2017,3,14,23,0.521,0.302
3/15/2017 0:00,2017,3,15,0,0.521,-0.033
3/15/2017 1:00,2017,3,15,1,0.521,-0.63
3/15/2017 2:00,2017,3,15,2,0.521,-1.152
3/15/2017 3:00,2017,3,15,3,0.521,-1.601
3/15/2017 4:00,2017,3,15,4,0.521,-1.909
3/15/2017 5:00,2017,3,15,5,0.521,-1.946
3/15/2017 6:00,2017,3,15,6,0.521,-1.667
3/15/2017 7:00,2017,3,15,7,0.521,-1.207
3/15/2017 8:00,2017,3,15,8,0.521,-0.719
3/15/2017 9:00,2017,3,15,9,0.521,-0.289
3/15/2017 10:00,2017,3,15,10,0.511,0.098
3/15/2017 11:00,2017,3,15,11,0.511,0.292
3/15/2017 12:00,2017,3,15,12,0.511,0.062
3/15/2017 13:00,2017,3,15,13,0.511,-0.581
3/15/2017 14:00,2017,3,15,14,0.511,-1.056
3/15/2017 15:00,2017,3,15,15,0.511,-1.463
3/15/2017 16:00,2017,3,15,16,0.511,-1.785
3/15/2017 17:00,2017,3,15,17,0.511,-1.86
3/15/2017 18:00,2017,3,15,18,0.511,-1.709
3/15/2017 19:00,2017,3,15,19,0.511,-1.332
3/15/2017 20:00,2017,3,15,20,0.511,-0.86
3/15/2017 21:00,2017,3,15,21,0.511,-0.371
3/15/2017 22:00,2017,3,15,22,0.501,0.056
3/15/2017 23:00,2017,3,15,23,0.501,0.318
3/16/2017 0:00,2017,3,16,0,0.501,0.21
3/16/2017 1:00,2017,3,16,1,0.501,-0.354
3/16/2017 2:00,2017,3,16,2,0.501,-0.883
3/16/2017 3:00,2017,3,16,3,0.501,-1.332
3/16/2017 4:00,2017,3,16,4,0.501,-1.722
3/16/2017 5:00,2017,3,16,5,0.501,-1.949
3/16/2017 6:00,2017,3,16,6,0.501,-1.909
3/16/2017 7:00,2017,3,16,7,0.501,-1.667
3/16/2017 8:00,2017,3,16,8,0.501,-1.243
3/16/2017 9:00,2017,3,16,9,0.501,-0.751
3/16/2017 10:00,2017,3,16,10,0.501,-0.351
3/16/2017 11:00,2017,3,16,11,0.501,-0.075
3/16/2017 12:00,2017,3,16,12,0.491,-0.075
3/16/2017 13:00,2017,3,16,13,0.491,-0.502
3/16/2017 14:00,2017,3,16,14,0.491,-1.027
3/16/2017 15:00,2017,3,16,15,0.491,-1.427
3/16/2017 16:00,2017,3,16,16,0.491,-1.818
3/16/2017 17:00,2017,3,16,17,0.491,-2.07
3/16/2017 18:00,2017,3,16,18,0.491,-2.087
3/16/2017 19:00,2017,3,16,19,0.491,-1.873
3/16/2017 20:00,2017,3,16,20,0.491,-1.457
3/16/2017 21:00,2017,3,16,21,0.491,-0.968
3/16/2017 22:00,2017,3,16,22,0.491,-0.525
3/16/2017 23:00,2017,3,16,23,0.491,-0.184
3/17/2017 0:00,2017,3,17,0,0.491,-0.039
3/17/2017 1:00,2017,3,17,1,0.491,-0.197
3/17/2017 2:00,2017,3,17,2,0.481,-0.676
3/17/2017 3:00,2017,3,17,3,0.481,-1.135
3/17/2017 4:00,2017,3,17,4,0.481,-1.48
3/17/2017 5:00,2017,3,17,5,0.471,-1.775
3/17/2017 6:00,2017,3,17,6,0.471,-1.867
3/17/2017 7:00,2017,3,17,7,0.471,-1.699
3/17/2017 8:00,2017,3,17,8,0.471,-1.371
3/17/2017 9:00,2017,3,17,9,0.471,-0.928
3/17/2017 10:00,2017,3,17,10,0.471,-0.495
3/17/2017 11:00,2017,3,17,11,0.471,-0.148
3/17/2017 12:00,2017,3,17,12,0.461,0.039
3/17/2017 13:00,2017,3,17,13,0.461,-0.105
3/17/2017 14:00,2017,3,17,14,0.461,-0.587
3/17/2017 15:00,2017,3,17,15,0.461,-1.01
3/17/2017 16:00,2017,3,17,16,0.461,-1.421
3/17/2017 17:00,2017,3,17,17,0.461,-1.755
3/17/2017 18:00,2017,3,17,18,0.461,-1.9
3/17/2017 19:00,2017,3,17,19,0.461,-1.847
3/17/2017 20:00,2017,3,17,20,0.461,-1.588
3/17/2017 21:00,2017,3,17,21,0.461,-1.178
3/17/2017 22:00,2017,3,17,22,0.461,-0.755
3/17/2017 23:00,2017,3,17,23,0.461,-0.361
3/18/2017 0:00,2017,3,18,0,0.461,-0.112
3/18/2017 1:00,2017,3,18,1,0.461,-0.039
3/18/2017 2:00,2017,3,18,2,0.461,-0.315
3/18/2017 3:00,2017,3,18,3,0.451,-0.764
3/18/2017 4:00,2017,3,18,4,0.451,-1.155
3/18/2017 5:00,2017,3,18,5,0.451,-1.463
3/18/2017 6:00,2017,3,18,6,0.451,-1.631
3/18/2017 7:00,2017,3,18,7,0.451,-1.66
3/18/2017 8:00,2017,3,18,8,0.451,-1.532
3/18/2017 9:00,2017,3,18,9,0.451,-1.188
3/18/2017 10:00,2017,3,18,10,0.451,-0.804
3/18/2017 11:00,2017,3,18,11,0.451,-0.489
3/18/2017 12:00,2017,3,18,12,0.451,-0.233
3/18/2017 13:00,2017,3,18,13,0.451,-0.194
3/18/2017 14:00,2017,3,18,14,0.451,-0.407
3/18/2017 15:00,2017,3,18,15,0.441,-0.797
3/18/2017 16:00,2017,3,18,16,0.441,-1.188
3/18/2017 17:00,2017,3,18,17,0.441,-1.509
3/18/2017 18:00,2017,3,18,18,0.441,-1.729
3/18/2017 19:00,2017,3,18,19,0.441,-1.788
3/18/2017 20:00,2017,3,18,20,0.441,-1.667
3/18/2017 21:00,2017,3,18,21,0.441,-1.325
3/18/2017 22:00,2017,3,18,22,0.441,-0.928
3/18/2017 23:00,2017,3,18,23,0.441,-0.558
3/19/2017 0:00,2017,3,19,0,0.441,-0.256
3/19/2017 1:00,2017,3,19,1,0.441,-0.085
3/19/2017 2:00,2017,3,19,2,0.441,-0.174
3/19/2017 3:00,2017,3,19,3,0.441,-0.509
3/19/2017 4:00,2017,3,19,4,0.441,-0.82
3/19/2017 5:00,2017,3,19,5,0.441,-1.099
3/19/2017 6:00,2017,3,19,6,0.441,-1.332
3/19/2017 7:00,2017,3,19,7,0.441,-1.476
3/19/2017 8:00,2017,3,19,8,0.441,-1.503
3/19/2017 9:00,2017,3,19,9,0.441,-1.25
3/19/2017 10:00,2017,3,19,10,0.441,-0.909
3/19/2017 11:00,2017,3,19,11,0.431,-0.62
3/19/2017 12:00,2017,3,19,12,0.431,-0.289
3/19/2017 13:00,2017,3,19,13,0.431,-0.118
3/19/2017 14:00,2017,3,19,14,0.431,-0.138
3/19/2017 15:00,2017,3,19,15,0.431,-0.394
3/19/2017 16:00,2017,3,19,16,0.431,-0.751
3/19/2017 17:00,2017,3,19,17,0.431,-0.994
3/19/2017 18:00,2017,3,19,18,0.431,-1.322
3/19/2017 19:00,2017,3,19,19,0.431,-1.539
3/19/2017 20:00,2017,3,19,20,0.431,-1.588
3/19/2017 21:00,2017,3,19,21,0.431,-1.46
3/19/2017 22:00,2017,3,19,22,0.431,-1.175
3/19/2017 23:00,2017,3,19,23,0.431,-0.922
3/20/2017 0:00,2017,3,20,0,0.431,-0.568
3/20/2017 1:00,2017,3,20,1,0.431,-0.295
3/20/2017 2:00,2017,3,20,2,0.431,-0.115
3/20/2017 3:00,2017,3,20,3,0.431,-0.144
3/20/2017 4:00,2017,3,20,4,0.431,-0.387
3/20/2017 5:00,2017,3,20,5,0.431,-0.748
3/20/2017 6:00,2017,3,20,6,0.431,-1.047
3/20/2017 7:00,2017,3,20,7,0.431,-1.234
3/20/2017 8:00,2017,3,20,8,0.431,-1.332
3/20/2017 9:00,2017,3,20,9,0.431,-1.283
3/20/2017 10:00,2017,3,20,10,0.431,-1.056
3/20/2017 11:00,2017,3,20,11,0.431,-0.755
3/20/2017 12:00,2017,3,20,12,0.431,-0.489
3/20/2017 13:00,2017,3,20,13,0.431,-0.249
3/20/2017 14:00,2017,3,20,14,0.431,-0.108
3/20/2017 15:00,2017,3,20,15,0.431,-0.148
3/20/2017 16:00,2017,3,20,16,0.431,-0.463
3/20/2017 17:00,2017,3,20,17,0.431,-0.81
3/20/2017 18:00,2017,3,20,18,0.431,-1.112
3/20/2017 19:00,2017,3,20,19,0.431,-1.398
3/20/2017 20:00,2017,3,20,20,0.431,-1.608
3/20/2017 21:00,2017,3,20,21,0.431,-1.66
3/20/2017 22:00,2017,3,20,22,0.431,-1.509
3/20/2017 23:00,2017,3,20,23,0.431,-1.178
3/21/2017 0:00,2017,3,21,0,0.431,-0.82
3/21/2017 1:00,2017,3,21,1,0.431,-0.522
3/21/2017 2:00,2017,3,21,2,0.431,-0.253
3/21/2017 3:00,2017,3,21,3,0.431,-0.121
3/21/2017 4:00,2017,3,21,4,0.431,-0.203
3/21/2017 5:00,2017,3,21,5,0.431,-0.545
3/21/2017 6:00,2017,3,21,6,0.431,-0.846
3/21/2017 7:00,2017,3,21,7,0.431,-1.083
3/21/2017 8:00,2017,3,21,8,0.431,-1.342
3/21/2017 9:00,2017,3,21,9,0.431,-1.45
3/21/2017 10:00,2017,3,21,10,0.431,-1.401
3/21/2017 11:00,2017,3,21,11,0.431,-1.207
3/21/2017 12:00,2017,3,21,12,0.431,-0.873
3/21/2017 13:00,2017,3,21,13,0.441,-0.623
3/21/2017 14:00,2017,3,21,14,0.441,-0.41
3/21/2017 15:00,2017,3,21,15,0.431,-0.262
3/21/2017 16:00,2017,3,21,16,0.431,-0.282
3/21/2017 17:00,2017,3,21,17,0.431,-0.495
3/21/2017 18:00,2017,3,21,18,0.431,-0.837
3/21/2017 19:00,2017,3,21,19,0.431,-1.125
3/21/2017 20:00,2017,3,21,20,0.431,-1.371
3/21/2017 21:00,2017,3,21,21,0.431,-1.542
3/21/2017 22:00,2017,3,21,22,0.431,-1.575
3/21/2017 23:00,2017,3,21,23,0.431,-1.375
3/22/2017 0:00,2017,3,22,0,0.431,-1.001
3/22/2017 1:00,2017,3,22,1,0.431,-0.686
3/22/2017 2:00,2017,3,22,2,0.431,-0.397
3/22/2017 3:00,2017,3,22,3,0.431,-0.174
3/22/2017 4:00,2017,3,22,4,0.431,-0.046
3/22/2017 5:00,2017,3,22,5,0.431,-0.138
3/22/2017 6:00,2017,3,22,6,0.431,-0.505
3/22/2017 7:00,2017,3,22,7,0.431,-0.755
3/22/2017 8:00,2017,3,22,8,0.431,-1.06
3/22/2017 9:00,2017,3,22,9,0.431,-1.266
3/22/2017 10:00,2017,3,22,10,0.431,-1.296
3/22/2017 11:00,2017,3,22,11,0.431,-1.276
3/22/2017 12:00,2017,3,22,12,0.431,-1.073
3/22/2017 13:00,2017,3,22,13,0.431,-0.725
3/22/2017 14:00,2017,3,22,14,0.431,-0.554
3/22/2017 15:00,2017,3,22,15,0.431,-0.331
3/22/2017 16:00,2017,3,22,16,0.431,-0.164
3/22/2017 17:00,2017,3,22,17,0.431,-0.164
3/22/2017 18:00,2017,3,22,18,0.431,-0.338
3/22/2017 19:00,2017,3,22,19,0.431,-0.679
3/22/2017 20:00,2017,3,22,20,0.431,-1.017
3/22/2017 21:00,2017,3,22,21,0.431,-1.378
3/22/2017 22:00,2017,3,22,22,0.431,-1.585
3/22/2017 23:00,2017,3,22,23,0.431,-1.627
3/23/2017 0:00,2017,3,23,0,0.431,-1.43
3/23/2017 1:00,2017,3,23,1,0.431,-1.05
3/23/2017 2:00,2017,3,23,2,0.431,-0.712
3/23/2017 3:00,2017,3,23,3,0.431,-0.384
3/23/2017 4:00,2017,3,23,4,0.431,-0.089
3/23/2017 5:00,2017,3,23,5,0.431,0.066
3/23/2017 6:00,2017,3,23,6,0.431,-0.02
3/23/2017 7:00,2017,3,23,7,0.431,-0.335
3/23/2017 8:00,2017,3,23,8,0.421,-0.702
3/23/2017 9:00,2017,3,23,9,0.421,-0.958
3/23/2017 10:00,2017,3,23,10,0.421,-1.247
3/23/2017 11:00,2017,3,23,11,0.421,-1.401
3/23/2017 12:00,2017,3,23,12,0.421,-1.312
3/23/2017 13:00,2017,3,23,13,0.421,-1.03
3/23/2017 14:00,2017,3,23,14,0.421,-0.65
3/23/2017 15:00,2017,3,23,15,0.421,-0.42
3/23/2017 16:00,2017,3,23,16,0.421,-0.102
3/23/2017 17:00,2017,3,23,17,0.421,0.128
3/23/2017 18:00,2017,3,23,18,0.421,0.072
3/23/2017 19:00,2017,3,23,19,0.421,-0.151
3/23/2017 20:00,2017,3,23,20,0.421,-0.518
3/23/2017 21:00,2017,3,23,21,0.421,-0.909
3/23/2017 22:00,2017,3,23,22,0.491,-1.214
3/23/2017 23:00,2017,3,23,23,0.591,-1.476
3/24/2017 0:00,2017,3,24,0,0.631,-1.398
3/24/2017 1:00,2017,3,24,1,0.651,-1.296
3/24/2017 2:00,2017,3,24,2,0.661,-0.938
3/24/2017 3:00,2017,3,24,3,0.671,-0.538
3/24/2017 4:00,2017,3,24,4,0.661,-0.21
3/24/2017 5:00,2017,3,24,5,0.661,0.105
3/24/2017 6:00,2017,3,24,6,0.651,0.24
3/24/2017 7:00,2017,3,24,7,0.651,0.194
3/24/2017 8:00,2017,3,24,8,0.641,-0.184
3/24/2017 9:00,2017,3,24,9,0.641,-0.551
3/24/2017 10:00,2017,3,24,10,0.631,-0.909
3/24/2017 11:00,2017,3,24,11,0.631,-1.224
3/24/2017 12:00,2017,3,24,12,0.631,-1.371
3/24/2017 13:00,2017,3,24,13,0.631,-1.286
3/24/2017 14:00,2017,3,24,14,0.641,-0.932
3/24/2017 15:00,2017,3,24,15,0.641,-0.558
3/24/2017 16:00,2017,3,24,16,0.641,-0.207
3/24/2017 17:00,2017,3,24,17,0.641,0.131
3/24/2017 18:00,2017,3,24,18,0.641,0.367
3/24/2017 19:00,2017,3,24,19,0.641,0.371
3/24/2017 20:00,2017,3,24,20,0.631,0.082
3/24/2017 21:00,2017,3,24,21,0.631,-0.387
3/24/2017 22:00,2017,3,24,22,0.631,-0.784
3/24/2017 23:00,2017,3,24,23,0.631,-1.152
3/25/2017 0:00,2017,3,25,0,0.631,-1.378
3/25/2017 1:00,2017,3,25,1,0.631,-1.407
3/25/2017 2:00,2017,3,25,2,0.631,-1.188
3/25/2017 3:00,2017,3,25,3,0.631,-0.768
3/25/2017 4:00,2017,3,25,4,0.631,-0.308
3/25/2017 5:00,2017,3,25,5,0.631,0.125
3/25/2017 6:00,2017,3,25,6,0.631,0.427
3/25/2017 7:00,2017,3,25,7,0.631,0.489
3/25/2017 8:00,2017,3,25,8,0.631,0.24
3/25/2017 9:00,2017,3,25,9,0.631,-0.223
3/25/2017 10:00,2017,3,25,10,0.631,-0.679
3/25/2017 11:00,2017,3,25,11,0.631,-1.145
3/25/2017 12:00,2017,3,25,12,0.631,-1.496
3/25/2017 13:00,2017,3,25,13,0.631,-1.601
3/25/2017 14:00,2017,3,25,14,0.631,-1.473
3/25/2017 15:00,2017,3,25,15,0.631,-1.056
3/25/2017 16:00,2017,3,25,16,0.631,-0.61
3/25/2017 17:00,2017,3,25,17,0.631,-0.187
3/25/2017 18:00,2017,3,25,18,0.631,0.21
3/25/2017 19:00,2017,3,25,19,0.631,0.381
3/25/2017 20:00,2017,3,25,20,0.631,0.325
3/25/2017 21:00,2017,3,25,21,0.661,-0.128
3/25/2017 22:00,2017,3,25,22,0.661,-0.653
3/25/2017 23:00,2017,3,25,23,0.661,-1.063
3/26/2017 0:00,2017,3,26,0,0.661,-1.463
3/26/2017 1:00,2017,3,26,1,0.661,-1.677
3/26/2017 2:00,2017,3,26,2,0.661,-1.588
3/26/2017 3:00,2017,3,26,3,0.661,-1.257
3/26/2017 4:00,2017,3,26,4,0.661,-0.725
3/26/2017 5:00,2017,3,26,5,0.661,-0.24
3/26/2017 6:00,2017,3,26,6,0.661,0.174
3/26/2017 7:00,2017,3,26,7,0.661,0.522
3/26/2017 8:00,2017,3,26,8,0.661,0.551
3/26/2017 9:00,2017,3,26,9,0.651,0.171
3/26/2017 10:00,2017,3,26,10,0.651,-0.387
3/26/2017 11:00,2017,3,26,11,0.651,-0.869
3/26/2017 12:00,2017,3,26,12,0.651,-1.319
3/26/2017 13:00,2017,3,26,13,0.651,-1.611
3/26/2017 14:00,2017,3,26,14,0.651,-1.67
3/26/2017 15:00,2017,3,26,15,0.651,-1.394
3/26/2017 16:00,2017,3,26,16,0.651,-0.876
3/26/2017 17:00,2017,3,26,17,0.651,-0.387
3/26/2017 18:00,2017,3,26,18,0.651,0.141
3/26/2017 19:00,2017,3,26,19,0.651,0.558
3/26/2017 20:00,2017,3,26,20,0.651,0.725
3/26/2017 21:00,2017,3,26,21,0.651,0.446
3/26/2017 22:00,2017,3,26,22,0.651,-0.151
3/26/2017 23:00,2017,3,26,23,0.651,-0.699
3/27/2017 0:00,2017,3,27,0,0.651,-1.181
3/27/2017 1:00,2017,3,27,1,0.651,-1.588
3/27/2017 2:00,2017,3,27,2,0.651,-1.781
3/27/2017 3:00,2017,3,27,3,0.651,-1.66
3/27/2017 4:00,2017,3,27,4,0.651,-1.214
3/27/2017 5:00,2017,3,27,5,0.651,-0.633
3/27/2017 6:00,2017,3,27,6,0.651,-0.118
3/27/2017 7:00,2017,3,27,7,0.651,0.348
3/27/2017 8:00,2017,3,27,8,0.651,0.617
3/27/2017 9:00,2017,3,27,9,0.651,0.495
3/27/2017 10:00,2017,3,27,10,0.651,-0.075
3/27/2017 11:00,2017,3,27,11,0.651,-0.696
3/27/2017 12:00,2017,3,27,12,0.651,-1.184
3/27/2017 13:00,2017,3,27,13,0.651,-1.631
3/27/2017 14:00,2017,3,27,14,0.651,-1.913
3/27/2017 15:00,2017,3,27,15,0.651,-1.916
3/27/2017 16:00,2017,3,27,16,0.651,-1.555
3/27/2017 17:00,2017,3,27,17,0.651,-0.883
3/27/2017 18:00,2017,3,27,18,0.651,-0.331
3/27/2017 19:00,2017,3,27,19,0.651,0.279
3/27/2017 20:00,2017,3,27,20,0.651,0.709
3/27/2017 21:00,2017,3,27,21,0.651,0.833
3/27/2017 22:00,2017,3,27,22,0.651,0.427
3/27/2017 23:00,2017,3,27,23,0.641,-0.24
3/28/2017 0:00,2017,3,28,0,0.641,-0.781
3/28/2017 1:00,2017,3,28,1,0.641,-1.263
3/28/2017 2:00,2017,3,28,2,0.641,-1.621
3/28/2017 3:00,2017,3,28,3,0.641,-1.739
3/28/2017 4:00,2017,3,28,4,0.641,-1.496
3/28/2017 5:00,2017,3,28,5,0.651,-0.968
3/28/2017 6:00,2017,3,28,6,0.651,-0.394
3/28/2017 7:00,2017,3,28,7,0.651,0.141
3/28/2017 8:00,2017,3,28,8,0.651,0.604
3/28/2017 9:00,2017,3,28,9,0.641,0.84
3/28/2017 10:00,2017,3,28,10,0.641,0.564
3/28/2017 11:00,2017,3,28,11,0.641,-0.131
3/28/2017 12:00,2017,3,28,12,0.641,-0.728
3/28/2017 13:00,2017,3,28,13,0.641,-1.165
3/28/2017 14:00,2017,3,28,14,0.641,-1.808
3/28/2017 15:00,2017,3,28,15,0.651,-2.07
3/28/2017 16:00,2017,3,28,16,0.651,-1.781
3/28/2017 17:00,2017,3,28,17,0.651,-1.424
3/28/2017 18:00,2017,3,28,18,0.651,-0.768
3/28/2017 19:00,2017,3,28,19,0.651,-0.118
3/28/2017 20:00,2017,3,28,20,0.651,0.436
3/28/2017 21:00,2017,3,28,21,0.651,0.758
3/28/2017 22:00,2017,3,28,22,0.651,0.866
3/28/2017 23:00,2017,3,28,23,0.651,0.348
3/29/2017 0:00,2017,3,29,0,0.651,-0.243
3/29/2017 1:00,2017,3,29,1,0.651,-0.866
3/29/2017 2:00,2017,3,29,2,0.651,-1.532
3/29/2017 3:00,2017,3,29,3,0.651,-1.926
3/29/2017 4:00,2017,3,29,4,0.651,-2.005
3/29/2017 5:00,2017,3,29,5,0.651,-1.732
3/29/2017 6:00,2017,3,29,6,0.651,-1.24
3/29/2017 7:00,2017,3,29,7,0.651,-0.636
3/29/2017 8:00,2017,3,29,8,0.651,-0.118
3/29/2017 9:00,2017,3,29,9,0.651,0.459
3/29/2017 10:00,2017,3,29,10,0.651,0.528
3/29/2017 11:00,2017,3,29,11,0.651,0.164
3/29/2017 12:00,2017,3,29,12,0.651,-0.217
3/29/2017 13:00,2017,3,29,13,0.651,-0.85
3/29/2017 14:00,2017,3,29,14,0.651,-1.519
3/29/2017 15:00,2017,3,29,15,0.651,-2.083
3/29/2017 16:00,2017,3,29,16,0.651,-2.142
3/29/2017 17:00,2017,3,29,17,0.651,-1.854
3/29/2017 18:00,2017,3,29,18,0.651,-1.371
3/29/2017 19:00,2017,3,29,19,0.651,-0.636
3/29/2017 20:00,2017,3,29,20,0.651,-0.072
3/29/2017 21:00,2017,3,29,21,0.651,0.531
3/29/2017 22:00,2017,3,29,22,0.651,0.794
3/29/2017 23:00,2017,3,29,23,0.651,0.784
3/30/2017 0:00,2017,3,30,0,0.651,0.348
3/30/2017 1:00,2017,3,30,1,0.651,-0.312
3/30/2017 2:00,2017,3,30,2,0.651,-0.932
3/30/2017 3:00,2017,3,30,3,0.651,-1.594
3/30/2017 4:00,2017,3,30,4,0.651,-1.932
3/30/2017 5:00,2017,3,30,5,0.651,-1.896
3/30/2017 6:00,2017,3,30,6,0.651,-1.572
3/30/2017 7:00,2017,3,30,7,0.651,-1.037
3/30/2017 8:00,2017,3,30,8,0.651,-0.558
3/30/2017 9:00,2017,3,30,9,0.641,0.079
3/30/2017 10:00,2017,3,30,10,0.641,0.499
3/30/2017 11:00,2017,3,30,11,0.641,0.463
3/30/2017 12:00,2017,3,30,12,0.641,0.154
3/30/2017 13:00,2017,3,30,13,0.641,-0.302
3/30/2017 14:00,2017,3,30,14,0.641,-0.912
3/30/2017 15:00,2017,3,30,15,0.641,-1.621
3/30/2017 16:00,2017,3,30,16,0.641,-2.051
3/30/2017 17:00,2017,3,30,17,0.641,-1.962
3/30/2017 18:00,2017,3,30,18,0.641,-1.621
3/30/2017 19:00,2017,3,30,19,0.641,-1.063
3/30/2017 20:00,2017,3,30,20,0.641,-0.42
3/30/2017 21:00,2017,3,30,21,0.641,0.217
3/30/2017 22:00,2017,3,30,22,0.641,0.748
3/30/2017 23:00,2017,3,30,23,0.641,0.915
3/31/2017 0:00,2017,3,31,0,0.641,0.774
3/31/2017 1:00,2017,3,31,1,0.641,0.348
3/31/2017 2:00,2017,3,31,2,0.641,-0.249
3/31/2017 3:00,2017,3,31,3,0.641,-0.919
3/31/2017 4:00,2017,3,31,4,0.641,-1.562
3/31/2017 5:00,2017,3,31,5,0.641,-1.87
3/31/2017 6:00,2017,3,31,6,0.641,-1.706
3/31/2017 7:00,2017,3,31,7,0.641,-1.453
3/31/2017 8:00,2017,3,31,8,0.641,-1.014
3/31/2017 9:00,2017,3,31,9,0.641,-0.525
3/31/2017 10:00,2017,3,31,10,0.631,0.059
3/31/2017 11:00,2017,3,31,11,0.631,0.633
3/31/2017 12:00,2017,3,31,12,0.631,0.299
3/31/2017 13:00,2017,3,31,13,0.631,-0.115
3/31/2017 14:00,2017,3,31,14,0.631,-0.446
3/31/2017 15:00,2017,3,31,15,0.631,-1.306
3/31/2017 16:00,2017,3,31,16,0.631,-1.506
3/31/2017 17:00,2017,3,31,17,0.631,-1.9
3/31/2017 18:00,2017,3,31,18,0.631,-2.018
3/31/2017 19:00,2017,3,31,19,0.631,-1.496
3/31/2017 20:00,2017,3,31,20,0.631,-0.919
3/31/2017 21:00,2017,3,31,21,0.631,-0.407
3/31/2017 22:00,2017,3,31,22,0.631,0.082
3/31/2017 23:00,2017,3,31,23,0.631,0.423
4/1/2017 0:00,2017,4,1,0,0.631,0.535
4/1/2017 1:00,2017,4,1,1,0.631,0.397
4/1/2017 2:00,2017,4,1,2,0.631,-0.066
4/1/2017 3:00,2017,4,1,3,0.631,-0.82
4/1/2017 4:00,2017,4,1,4,0.631,-1.457
4/1/2017 5:00,2017,4,1,5,0.631,-1.795
4/1/2017 6:00,2017,4,1,6,0.631,-1.939
4/1/2017 7:00,2017,4,1,7,0.631,-1.778
4/1/2017 8:00,2017,4,1,8,0.631,-1.385
4/1/2017 9:00,2017,4,1,9,0.631,-0.85
4/1/2017 10:00,2017,4,1,10,0.631,-0.364
4/1/2017 11:00,2017,4,1,11,0.631,0.03
4/1/2017 12:00,2017,4,1,12,0.631,0.249
4/1/2017 13:00,2017,4,1,13,0.631,0.226
4/1/2017 14:00,2017,4,1,14,0.631,-0.079
4/1/2017 15:00,2017,4,1,15,0.631,-0.686
4/1/2017 16:00,2017,4,1,16,0.631,-1.329
4/1/2017 17:00,2017,4,1,17,0.621,-1.729
4/1/2017 18:00,2017,4,1,18,0.621,-1.89
4/1/2017 19:00,2017,4,1,19,0.621,-1.854
4/1/2017 20:00,2017,4,1,20,0.621,-1.49
4/1/2017 21:00,2017,4,1,21,0.621,-0.938
4/1/2017 22:00,2017,4,1,22,0.621,-0.387
4/1/2017 23:00,2017,4,1,23,0.621,0.056
4/2/2017 0:00,2017,4,2,0,0.621,0.377
4/2/2017 1:00,2017,4,2,1,0.621,0.469
4/2/2017 2:00,2017,4,2,2,0.621,0.308
4/2/2017 3:00,2017,4,2,3,0.621,-0.164
4/2/2017 4:00,2017,4,2,4,0.621,-0.837
4/2/2017 5:00,2017,4,2,5,0.621,-1.299
4/2/2017 6:00,2017,4,2,6,0.621,-1.673
4/2/2017 7:00,2017,4,2,7,0.621,-1.804
4/2/2017 8:00,2017,4,2,8,0.621,-1.654
4/2/2017 9:00,2017,4,2,9,0.621,-1.26
4/2/2017 10:00,2017,4,2,10,0.611,-0.781
4/2/2017 11:00,2017,4,2,11,0.611,-0.338
4/2/2017 12:00,2017,4,2,12,0.611,-0.003
4/2/2017 13:00,2017,4,2,13,0.601,0.21
4/2/2017 14:00,2017,4,2,14,0.601,0.19
4/2/2017 15:00,2017,4,2,15,0.601,-0.072
4/2/2017 16:00,2017,4,2,16,0.601,-0.587
4/2/2017 17:00,2017,4,2,17,0.601,-1.135
4/2/2017 18:00,2017,4,2,18,0.601,-1.467
4/2/2017 19:00,2017,4,2,19,0.601,-1.663
4/2/2017 20:00,2017,4,2,20,0.601,-1.512
4/2/2017 21:00,2017,4,2,21,0.601,-1.184
4/2/2017 22:00,2017,4,2,22,0.601,-0.682
4/2/2017 23:00,2017,4,2,23,0.601,-0.22
4/3/2017 0:00,2017,4,3,0,0.601,0.22
4/3/2017 1:00,2017,4,3,1,0.591,0.495
