date,year,month,day,hour,well,tide,date_hw,hw
11/10/2015 16:00,2015,11,10,16,0.114,-0.928222222,11/10/2015 16:00,0.103
11/10/2015 17:00,2015,11,10,17,0.114,-0.666,11/10/2015 17:00,0.098
11/10/2015 18:00,2015,11,10,18,0.114,-0.272,11/10/2015 18:00,0.088
11/10/2015 19:00,2015,11,10,19,0.114,0.147333333,11/10/2015 19:00,0.088
11/10/2015 20:00,2015,11,10,20,0.104,0.465666667,11/10/2015 20:00,0.088
11/10/2015 21:00,2015,11,10,21,0.104,0.614,11/10/2015 21:00,0.088
11/10/2015 22:00,2015,11,10,22,0.104,0.411058824,11/10/2015 22:00,0.088
11/10/2015 23:00,2015,11,10,23,0.104,0.028210526,11/10/2015 23:00,0.093
11/11/2015 0:00,2015,11,11,0,0.104,-0.33725,11/11/2015 0:00,0.098
11/11/2015 1:00,2015,11,11,1,0.104,-0.652,11/11/2015 1:00,0.098
11/11/2015 2:00,2015,11,11,2,0.104,-0.951625,11/11/2015 2:00,0.098
11/11/2015 3:00,2015,11,11,3,0.104,-1.199,11/11/2015 3:00,0.088
11/11/2015 4:00,2015,11,11,4,0.104,-1.228,11/11/2015 4:00,0.088
11/11/2015 5:00,2015,11,11,5,0.104,-0.964947368,11/11/2015 5:00,0.088
11/11/2015 6:00,2015,11,11,6,0.104,-0.515,11/11/2015 6:00,0.078
11/11/2015 7:00,2015,11,11,7,0.104,-0.0635,11/11/2015 7:00,0.078
11/11/2015 8:00,2015,11,11,8,0.104,0.381,11/11/2015 8:00,0.073
11/11/2015 9:00,2015,11,11,9,0.104,0.727571429,11/11/2015 9:00,0.078
11/11/2015 10:00,2015,11,11,10,0.104,0.801777778,11/11/2015 10:00,0.068
11/11/2015 11:00,2015,11,11,11,0.104,0.50775,11/11/2015 11:00,0.068
11/11/2015 12:00,2015,11,11,12,0.104,0.117333333,11/11/2015 12:00,0.063
11/11/2015 13:00,2015,11,11,13,0.104,-0.248857143,11/11/2015 13:00,0.063
11/11/2015 14:00,2015,11,11,14,0.104,-0.530285714,11/11/2015 14:00,0.058
11/11/2015 15:00,2015,11,11,15,0.104,-0.785166667,11/11/2015 15:00,0.063
11/11/2015 16:00,2015,11,11,16,0.104,-0.911,11/11/2015 16:00,0.058
11/11/2015 17:00,2015,11,11,17,0.104,-0.708,11/11/2015 17:00,0.058
11/11/2015 18:00,2015,11,11,18,0.104,-0.343894737,11/11/2015 18:00,0.048
11/11/2015 19:00,2015,11,11,19,0.094,0.069789474,11/11/2015 19:00,0.048
11/11/2015 20:00,2015,11,11,20,0.094,0.467333333,11/11/2015 20:00,0.048
11/11/2015 21:00,2015,11,11,21,0.094,0.762181818,11/11/2015 21:00,0.053
11/11/2015 22:00,2015,11,11,22,0.094,0.759555556,11/11/2015 22:00,0.058
11/11/2015 23:00,2015,11,11,23,0.094,0.468375,11/11/2015 23:00,0.063
11/12/2015 0:00,2015,11,12,0,0.094,0.097333333,11/12/2015 0:00,0.068
11/12/2015 1:00,2015,11,12,1,0.094,-0.244666667,11/12/2015 1:00,0.073
11/12/2015 2:00,2015,11,12,2,0.094,-0.541333333,11/12/2015 2:00,0.078
11/12/2015 3:00,2015,11,12,3,0.094,-0.842428571,11/12/2015 3:00,0.078
11/12/2015 4:00,2015,11,12,4,0.094,-1.059333333,11/12/2015 4:00,0.078
11/12/2015 5:00,2015,11,12,5,0.094,-0.978142857,11/12/2015 5:00,0.068
11/12/2015 6:00,2015,11,12,6,0.094,-0.658777778,11/12/2015 6:00,0.068
11/12/2015 7:00,2015,11,12,7,0.094,-0.244095238,11/12/2015 7:00,0.068
11/12/2015 8:00,2015,11,12,8,0.094,0.205052632,11/12/2015 8:00,0.068
11/12/2015 9:00,2015,11,12,9,0.094,0.615111111,11/12/2015 9:00,0.073
11/12/2015 10:00,2015,11,12,10,0.094,0.87275,11/12/2015 10:00,0.073
11/12/2015 11:00,2015,11,12,11,0.094,0.759333333,11/12/2015 11:00,0.078
11/12/2015 12:00,2015,11,12,12,0.094,0.398117647,11/12/2015 12:00,0.081333333
11/12/2015 13:00,2015,11,12,13,0.094,0.028444444,11/12/2015 13:00,0.078
11/12/2015 14:00,2015,11,12,14,0.094,-0.301,11/12/2015 14:00,0.088
11/12/2015 15:00,2015,11,12,15,0.094,-0.585285714,11/12/2015 15:00,0.083
11/12/2015 16:00,2015,11,12,16,0.094,-0.7985,11/12/2015 16:00,0.088
11/12/2015 17:00,2015,11,12,17,0.094,-0.792,11/12/2015 17:00,0.088
11/12/2015 18:00,2015,11,12,18,0.094,-0.513333333,11/12/2015 18:00,0.078
11/12/2015 19:00,2015,11,12,19,0.094,-0.140444444,11/12/2015 19:00,0.078
11/12/2015 20:00,2015,11,12,20,0.094,0.27525,11/12/2015 20:00,0.078
11/12/2015 21:00,2015,11,12,21,0.094,0.63025,11/12/2015 21:00,0.078
11/12/2015 22:00,2015,11,12,22,0.094,0.835666667,11/12/2015 22:00,0.078
11/12/2015 23:00,2015,11,12,23,0.094,0.657125,11/12/2015 23:00,0.078
11/13/2015 0:00,2015,11,13,0,0.094,0.275111111,11/13/2015 0:00,0.088
11/13/2015 1:00,2015,11,13,1,0.094,-0.104235294,11/13/2015 1:00,0.088
11/13/2015 2:00,2015,11,13,2,0.094,-0.435285714,11/13/2015 2:00,0.098
11/13/2015 3:00,2015,11,13,3,0.094,-0.737428571,11/13/2015 3:00,0.098
11/13/2015 4:00,2015,11,13,4,0.094,-1.007538462,11/13/2015 4:00,0.093
11/13/2015 5:00,2015,11,13,5,0.094,-1.12725,11/13/2015 5:00,0.088
11/13/2015 6:00,2015,11,13,6,0.094,-0.882111111,11/13/2015 6:00,0.088
11/13/2015 7:00,2015,11,13,7,0.094,-0.466,11/13/2015 7:00,0.078
11/13/2015 8:00,2015,11,13,8,0.094,0.009,11/13/2015 8:00,0.078
11/13/2015 9:00,2015,11,13,9,0.094,0.439789474,11/13/2015 9:00,0.071333333
11/13/2015 10:00,2015,11,13,10,0.094,0.797333333,11/13/2015 10:00,0.063
11/13/2015 11:00,2015,11,13,11,0.094,0.914,11/13/2015 11:00,0.058
11/13/2015 12:00,2015,11,13,12,0.094,0.640470588,11/13/2015 12:00,0.058
11/13/2015 13:00,2015,11,13,13,0.094,0.259294118,11/13/2015 13:00,0.058
11/13/2015 14:00,2015,11,13,14,0.094,-0.109125,11/13/2015 14:00,0.053
11/13/2015 15:00,2015,11,13,15,0.094,-0.421714286,11/13/2015 15:00,0.058
11/13/2015 16:00,2015,11,13,16,0.094,-0.677818182,11/13/2015 16:00,0.058
11/13/2015 17:00,2015,11,13,17,0.094,-0.859333333,11/13/2015 17:00,0.058
11/13/2015 18:00,2015,11,13,18,0.094,-0.748307692,11/13/2015 18:00,0.058
11/13/2015 19:00,2015,11,13,19,0.094,-0.433333333,11/13/2015 19:00,0.048
11/13/2015 20:00,2015,11,13,20,0.094,-0.039333333,11/13/2015 20:00,0.048
11/13/2015 21:00,2015,11,13,21,0.094,0.35525,11/13/2015 21:00,0.048
11/13/2015 22:00,2015,11,13,22,0.094,0.63,11/13/2015 22:00,0.048
11/13/2015 23:00,2015,11,13,23,0.094,0.686222222,11/13/2015 23:00,0.048
11/14/2015 0:00,2015,11,14,0,0.094,0.403411765,11/14/2015 0:00,0.053
11/14/2015 1:00,2015,11,14,1,0.094,0.024,11/14/2015 1:00,0.064666667
11/14/2015 2:00,2015,11,14,2,0.094,-0.316,11/14/2015 2:00,0.068
11/14/2015 3:00,2015,11,14,3,0.094,-0.663894737,11/14/2015 3:00,0.078
11/14/2015 4:00,2015,11,14,4,0.154,-0.914666667,11/14/2015 4:00,0.121333333
11/14/2015 5:00,2015,11,14,5,0.214,-1.011625,11/14/2015 5:00,0.133
11/14/2015 6:00,2015,11,14,6,0.214,-0.997875,11/14/2015 6:00,0.138
11/14/2015 7:00,2015,11,14,7,0.214,-0.811,11/14/2015 7:00,0.158
11/14/2015 8:00,2015,11,14,8,0.214,-0.451625,11/14/2015 8:00,0.168
11/14/2015 9:00,2015,11,14,9,0.214,0.011826087,11/14/2015 9:00,0.171333333
11/14/2015 10:00,2015,11,14,10,0.214,0.488375,11/14/2015 10:00,0.183
11/14/2015 11:00,2015,11,14,11,0.214,0.799,11/14/2015 11:00,0.183
11/14/2015 12:00,2015,11,14,12,0.214,0.787125,11/14/2015 12:00,0.198
11/14/2015 13:00,2015,11,14,13,0.214,0.43,11/14/2015 13:00,0.208
11/14/2015 14:00,2015,11,14,14,0.214,0.095176471,11/14/2015 14:00,0.224666667
11/14/2015 15:00,2015,11,14,15,0.214,-0.274571429,11/14/2015 15:00,0.233
11/14/2015 16:00,2015,11,14,16,0.214,-0.581454545,11/14/2015 16:00,0.233
11/14/2015 17:00,2015,11,14,17,0.214,-0.803,11/14/2015 17:00,0.243
11/14/2015 18:00,2015,11,14,18,0.214,-0.873142857,11/14/2015 18:00,0.241333333
11/14/2015 19:00,2015,11,14,19,0.214,-0.589666667,11/14/2015 19:00,0.248
11/14/2015 20:00,2015,11,14,20,0.214,-0.0269375,11/14/2015 20:00,0.288
11/14/2015 21:00,2015,11,14,21,0.434,0.294857143,11/14/2015 21:00,0.368
11/14/2015 22:00,2015,11,14,22,0.464,0.71352381,11/14/2015 22:00,0.413
11/14/2015 23:00,2015,11,14,23,0.454,1.000153846,11/14/2015 23:00,0.451333333
11/15/2015 0:00,2015,11,15,0,0.454,1.045052632,11/15/2015 0:00,0.471333333
11/15/2015 1:00,2015,11,15,1,0.444,0.7915,11/15/2015 1:00,0.491333333
11/15/2015 2:00,2015,11,15,2,0.444,0.432,11/15/2015 2:00,0.518
11/15/2015 3:00,2015,11,15,3,0.444,0.074588235,11/15/2015 3:00,0.523
11/15/2015 4:00,2015,11,15,4,0.444,-0.216,11/15/2015 4:00,0.541333333
11/15/2015 5:00,2015,11,15,5,0.444,-0.5455,11/15/2015 5:00,0.558
11/15/2015 6:00,2015,11,15,6,0.444,-0.5416,11/15/2015 6:00,0.553
11/15/2015 7:00,2015,11,15,7,0.444,-0.518083333,11/15/2015 7:00,0.564666667
11/15/2015 8:00,2015,11,15,8,0.464,-0.132,11/15/2015 8:00,0.568
11/15/2015 9:00,2015,11,15,9,0.474,0.308210526,11/15/2015 9:00,0.573
11/15/2015 10:00,2015,11,15,10,0.474,0.617125,11/15/2015 10:00,0.583
11/15/2015 11:00,2015,11,15,11,0.474,0.944,11/15/2015 11:00,0.591333333
11/15/2015 12:00,2015,11,15,12,0.474,1.115666667,11/15/2015 12:00,0.593
11/15/2015 13:00,2015,11,15,13,0.464,1.010153846,11/15/2015 13:00,0.598
11/15/2015 14:00,2015,11,15,14,0.464,0.704666667,11/15/2015 14:00,0.603
11/15/2015 15:00,2015,11,15,15,0.464,0.363375,11/15/2015 15:00,0.608
11/15/2015 16:00,2015,11,15,16,0.464,0.035538462,11/15/2015 16:00,0.613
11/15/2015 17:00,2015,11,15,17,0.464,-0.236833333,11/15/2015 17:00,0.618
11/15/2015 18:00,2015,11,15,18,0.464,-0.426,11/15/2015 18:00,0.618
11/15/2015 19:00,2015,11,15,19,0.464,-0.421555556,11/15/2015 19:00,0.608
11/15/2015 20:00,2015,11,15,20,0.454,-0.176,11/15/2015 20:00,0.608
11/15/2015 21:00,2015,11,15,21,0.454,0.143375,11/15/2015 21:00,0.598
11/15/2015 22:00,2015,11,15,22,0.454,0.48025,11/15/2015 22:00,0.603
11/15/2015 23:00,2015,11,15,23,0.454,0.779833333,11/15/2015 23:00,0.603
11/16/2015 0:00,2015,11,16,0,0.454,0.98775,11/16/2015 0:00,0.598
11/16/2015 1:00,2015,11,16,1,0.454,0.920666667,11/16/2015 1:00,0.608
11/16/2015 2:00,2015,11,16,2,0.454,0.646142857,11/16/2015 2:00,0.603
11/16/2015 3:00,2015,11,16,3,0.454,0.2915,11/16/2015 3:00,0.608
11/16/2015 4:00,2015,11,16,4,0.454,-0.052153846,11/16/2015 4:00,0.608
11/16/2015 5:00,2015,11,16,5,0.454,-0.325230769,11/16/2015 5:00,0.613
11/16/2015 6:00,2015,11,16,6,0.454,-0.523142857,11/16/2015 6:00,0.603
11/16/2015 7:00,2015,11,16,7,0.454,-0.618222222,11/16/2015 7:00,0.598
11/16/2015 8:00,2015,11,16,8,0.454,-0.4685,11/16/2015 8:00,0.591333333
11/16/2015 9:00,2015,11,16,9,0.454,-0.112666667,11/16/2015 9:00,0.578
11/16/2015 10:00,2015,11,16,10,0.454,0.2284,11/16/2015 10:00,0.583
11/16/2015 11:00,2015,11,16,11,0.454,0.6305,11/16/2015 11:00,0.573
11/16/2015 12:00,2015,11,16,12,0.454,0.95,11/16/2015 12:00,0.578
11/16/2015 13:00,2015,11,16,13,0.454,1.026,11/16/2015 13:00,0.578
11/16/2015 14:00,2015,11,16,14,0.454,0.758375,11/16/2015 14:00,0.583
11/16/2015 15:00,2015,11,16,15,0.454,0.4065,11/16/2015 15:00,0.583
11/16/2015 16:00,2015,11,16,16,0.454,0.072,11/16/2015 16:00,0.583
11/16/2015 17:00,2015,11,16,17,0.454,-0.171,11/16/2015 17:00,0.583
11/16/2015 18:00,2015,11,16,18,0.454,-0.388,11/16/2015 18:00,0.573
11/16/2015 19:00,2015,11,16,19,0.454,-0.534,11/16/2015 19:00,0.578
11/16/2015 20:00,2015,11,16,20,0.454,-0.451,11/16/2015 20:00,0.564666667
11/16/2015 21:00,2015,11,16,21,0.454,-0.247538462,11/16/2015 21:00,0.568
11/16/2015 22:00,2015,11,16,22,0.454,0.093047619,11/16/2015 22:00,0.573
11/16/2015 23:00,2015,11,16,23,0.454,0.443333333,11/16/2015 23:00,0.558
11/17/2015 0:00,2015,11,17,0,0.454,0.748375,11/17/2015 0:00,0.558
11/17/2015 1:00,2015,11,17,1,0.454,0.819384615,11/17/2015 1:00,0.558
11/17/2015 2:00,2015,11,17,2,0.454,0.648666667,11/17/2015 2:00,0.558
11/17/2015 3:00,2015,11,17,3,0.454,0.341857143,11/17/2015 3:00,0.558
11/17/2015 4:00,2015,11,17,4,0.454,0.065428571,11/17/2015 4:00,0.558
11/17/2015 5:00,2015,11,17,5,0.454,-0.176833333,11/17/2015 5:00,0.548
11/17/2015 6:00,2015,11,17,6,0.454,-0.465230769,11/17/2015 6:00,0.558
11/17/2015 7:00,2015,11,17,7,0.454,-0.672666667,11/17/2015 7:00,0.553
11/17/2015 8:00,2015,11,17,8,0.454,-0.70975,11/17/2015 8:00,0.538
11/17/2015 9:00,2015,11,17,9,0.454,-0.474125,11/17/2015 9:00,0.533
11/17/2015 10:00,2015,11,17,10,0.454,-0.114235294,11/17/2015 10:00,0.518
11/17/2015 11:00,2015,11,17,11,0.454,0.27525,11/17/2015 11:00,0.504666667
11/17/2015 12:00,2015,11,17,12,0.454,0.660470588,11/17/2015 12:00,0.498
11/17/2015 13:00,2015,11,17,13,0.444,0.966222222,11/17/2015 13:00,0.498
11/17/2015 14:00,2015,11,17,14,0.444,1.072888889,11/17/2015 14:00,0.503
11/17/2015 15:00,2015,11,17,15,0.444,0.854714286,11/17/2015 15:00,0.498
11/17/2015 16:00,2015,11,17,16,0.444,0.542,11/17/2015 16:00,0.503
11/17/2015 17:00,2015,11,17,17,0.444,0.249,11/17/2015 17:00,0.503
11/17/2015 18:00,2015,11,17,18,0.444,-0.033692308,11/17/2015 18:00,0.503
11/17/2015 19:00,2015,11,17,19,0.444,-0.24475,11/17/2015 19:00,0.508
11/17/2015 20:00,2015,11,17,20,0.444,-0.338857143,11/17/2015 20:00,0.498
11/17/2015 21:00,2015,11,17,21,0.444,-0.199,11/17/2015 21:00,0.493
11/17/2015 22:00,2015,11,17,22,0.444,0.049333333,11/17/2015 22:00,0.498
11/17/2015 23:00,2015,11,17,23,0.444,0.379,11/17/2015 23:00,0.493
11/18/2015 0:00,2015,11,18,0,0.444,0.684833333,11/18/2015 0:00,0.498
11/18/2015 1:00,2015,11,18,1,0.444,0.937333333,11/18/2015 1:00,0.498
11/18/2015 2:00,2015,11,18,2,0.444,1.044,11/18/2015 2:00,0.498
11/18/2015 3:00,2015,11,18,3,0.444,0.862333333,11/18/2015 3:00,0.503
11/18/2015 4:00,2015,11,18,4,0.444,0.553375,11/18/2015 4:00,0.498
11/18/2015 5:00,2015,11,18,5,0.454,0.198,11/18/2015 5:00,0.508
11/18/2015 6:00,2015,11,18,6,0.454,-0.122666667,11/18/2015 6:00,0.508
11/18/2015 7:00,2015,11,18,7,0.454,-0.414571429,11/18/2015 7:00,0.508
11/18/2015 8:00,2015,11,18,8,0.454,-0.636,11/18/2015 8:00,0.498
11/18/2015 9:00,2015,11,18,9,0.444,-0.63225,11/18/2015 9:00,0.421571429
11/18/2015 10:00,2015,11,18,10,0.444,-0.6213125,11/18/2015 10:00,0.2812
11/18/2015 11:00,2015,11,18,11,0.444,-0.219333333,11/18/2015 11:00,0.402
11/18/2015 12:00,2015,11,18,12,0.444,0.198705882,11/18/2015 12:00,0.404666667
11/18/2015 13:00,2015,11,18,13,0.444,0.554666667,11/18/2015 13:00,0.408
11/18/2015 14:00,2015,11,18,14,0.444,0.7965,11/18/2015 14:00,0.408
11/18/2015 15:00,2015,11,18,15,0.444,0.735818182,11/18/2015 15:00,0.418
11/18/2015 16:00,2015,11,18,16,0.444,0.444,11/18/2015 16:00,0.418
11/18/2015 17:00,2015,11,18,17,0.444,0.119333333,11/18/2015 17:00,0.423
11/18/2015 18:00,2015,11,18,18,0.444,-0.144461538,11/18/2015 18:00,0.428
11/18/2015 19:00,2015,11,18,19,0.444,-0.4035,11/18/2015 19:00,0.428
11/18/2015 20:00,2015,11,18,20,0.444,-0.654,11/18/2015 20:00,0.428
11/18/2015 21:00,2015,11,18,21,0.444,-0.790444444,11/18/2015 21:00,0.423
11/18/2015 22:00,2015,11,18,22,0.434,-0.717,11/18/2015 22:00,0.413
11/18/2015 23:00,2015,11,18,23,0.434,-0.489076923,11/18/2015 23:00,0.408
11/19/2015 0:00,2015,11,19,0,0.434,-0.14975,11/19/2015 0:00,0.408
11/19/2015 1:00,2015,11,19,1,0.434,0.204666667,11/19/2015 1:00,0.398
11/19/2015 2:00,2015,11,19,2,0.434,0.493230769,11/19/2015 2:00,0.398
11/19/2015 3:00,2015,11,19,3,0.434,0.635666667,11/19/2015 3:00,0.398
11/19/2015 4:00,2015,11,19,4,0.434,0.442666667,11/19/2015 4:00,0.403
11/19/2015 5:00,2015,11,19,5,0.434,0.133230769,11/19/2015 5:00,0.408
11/19/2015 6:00,2015,11,19,6,0.434,-0.166666667,11/19/2015 6:00,0.408
11/19/2015 7:00,2015,11,19,7,0.434,-0.414095238,11/19/2015 7:00,0.408
11/19/2015 8:00,2015,11,19,8,0.434,-0.698142857,11/19/2015 8:00,0.398
11/19/2015 9:00,2015,11,19,9,0.424,-0.929,11/19/2015 9:00,0.391333333
11/19/2015 10:00,2015,11,19,10,0.424,-1.040166667,11/19/2015 10:00,0.388
11/19/2015 11:00,2015,11,19,11,0.424,-0.791,11/19/2015 11:00,0.378
11/19/2015 12:00,2015,11,19,12,0.424,-0.442,11/19/2015 12:00,0.3705
11/19/2015 13:00,2015,11,19,13,0.424,-0.066625,11/19/2015 13:00,0.363
11/19/2015 14:00,2015,11,19,14,0.424,0.284,11/19/2015 14:00,0.368
11/19/2015 15:00,2015,11,19,15,0.424,0.512888889,11/19/2015 15:00,0.363
11/19/2015 16:00,2015,11,19,16,0.414,0.487333333,11/19/2015 16:00,0.368
11/19/2015 17:00,2015,11,19,17,0.414,0.237125,11/19/2015 17:00,0.368
11/19/2015 18:00,2015,11,19,18,0.414,-0.100375,11/19/2015 18:00,0.368
11/19/2015 19:00,2015,11,19,19,0.414,-0.414666667,11/19/2015 19:00,0.368
11/19/2015 20:00,2015,11,19,20,0.414,-0.699571429,11/19/2015 20:00,0.368
11/19/2015 21:00,2015,11,19,21,0.414,-0.956833333,11/19/2015 21:00,0.368
11/19/2015 22:00,2015,11,19,22,0.414,-1.158222222,11/19/2015 22:00,0.358
11/19/2015 23:00,2015,11,19,23,0.414,-1.141555556,11/19/2015 23:00,0.348
11/20/2015 0:00,2015,11,20,0,0.414,-0.856,11/20/2015 0:00,0.348
11/20/2015 1:00,2015,11,20,1,0.404,-0.466,11/20/2015 1:00,0.338
11/20/2015 2:00,2015,11,20,2,0.404,-0.084235294,11/20/2015 2:00,0.333
11/20/2015 3:00,2015,11,20,3,0.404,0.231857143,11/20/2015 3:00,0.333
11/20/2015 4:00,2015,11,20,4,0.404,0.425428571,11/20/2015 4:00,0.333
11/20/2015 5:00,2015,11,20,5,0.404,0.284769231,11/20/2015 5:00,0.333
11/20/2015 6:00,2015,11,20,6,0.404,-0.001,11/20/2015 6:00,0.333
11/20/2015 7:00,2015,11,20,7,0.404,-0.340117647,11/20/2015 7:00,0.338
11/20/2015 8:00,2015,11,20,8,0.404,-0.70725,11/20/2015 8:00,0.338
11/20/2015 9:00,2015,11,20,9,0.404,-0.984333333,11/20/2015 9:00,0.338
11/20/2015 10:00,2015,11,20,10,0.394,-1.156,11/20/2015 10:00,0.328
11/20/2015 11:00,2015,11,20,11,0.394,-1.216,11/20/2015 11:00,0.313
11/20/2015 12:00,2015,11,20,12,0.394,-0.921555556,11/20/2015 12:00,0.301333333
11/20/2015 13:00,2015,11,20,13,0.394,-0.484333333,11/20/2015 13:00,0.281333333
11/20/2015 14:00,2015,11,20,14,0.394,-0.141,11/20/2015 14:00,0.294666667
11/20/2015 15:00,2015,11,20,15,0.384,0.189,11/20/2015 15:00,0.288
11/20/2015 16:00,2015,11,20,16,0.384,0.475538462,11/20/2015 16:00,0.293
11/20/2015 17:00,2015,11,20,17,0.384,0.578,11/20/2015 17:00,0.298
11/20/2015 18:00,2015,11,20,18,0.384,0.3565,11/20/2015 18:00,0.298
11/20/2015 19:00,2015,11,20,19,0.384,-0.017666667,11/20/2015 19:00,0.298
11/20/2015 20:00,2015,11,20,20,0.384,-0.356,11/20/2015 20:00,0.308
11/20/2015 21:00,2015,11,20,21,0.384,-0.614333333,11/20/2015 21:00,0.298
11/20/2015 22:00,2015,11,20,22,0.384,-0.859076923,11/20/2015 22:00,0.298
11/20/2015 23:00,2015,11,20,23,0.384,-1.076,11/20/2015 23:00,0.298
11/21/2015 0:00,2015,11,21,0,0.384,-1.067111111,11/21/2015 0:00,0.293
11/21/2015 1:00,2015,11,21,1,0.384,-0.766,11/21/2015 1:00,0.288
11/21/2015 2:00,2015,11,21,2,0.374,-0.358105263,11/21/2015 2:00,0.283
11/21/2015 3:00,2015,11,21,3,0.364,0.0805,11/21/2015 3:00,0.278
11/21/2015 4:00,2015,11,21,4,0.364,0.444769231,11/21/2015 4:00,0.278
11/21/2015 5:00,2015,11,21,5,0.364,0.667333333,11/21/2015 5:00,0.283
11/21/2015 6:00,2015,11,21,6,0.364,0.611692308,11/21/2015 6:00,0.283
11/21/2015 7:00,2015,11,21,7,0.364,0.293375,11/21/2015 7:00,0.288
11/21/2015 8:00,2015,11,21,8,0.364,-0.042666667,11/21/2015 8:00,0.293
11/21/2015 9:00,2015,11,21,9,0.364,-0.339076923,11/21/2015 9:00,0.293
11/21/2015 10:00,2015,11,21,10,0.364,-0.592363636,11/21/2015 10:00,0.288
11/21/2015 11:00,2015,11,21,11,0.354,-0.819846154,11/21/2015 11:00,0.293
11/21/2015 12:00,2015,11,21,12,0.354,-1.027111111,11/21/2015 12:00,0.298
11/21/2015 13:00,2015,11,21,13,0.354,-0.912666667,11/21/2015 13:00,0.298
11/21/2015 14:00,2015,11,21,14,0.354,-0.545444444,11/21/2015 14:00,0.298
11/21/2015 15:00,2015,11,21,15,0.354,-0.124421053,11/21/2015 15:00,0.298
11/21/2015 16:00,2015,11,21,16,0.354,0.270875,11/21/2015 16:00,0.288
11/21/2015 17:00,2015,11,21,17,0.354,0.595538462,11/21/2015 17:00,0.288
11/21/2015 18:00,2015,11,21,18,0.354,0.629714286,11/21/2015 18:00,0.293
11/21/2015 19:00,2015,11,21,19,0.354,0.390111111,11/21/2015 19:00,0.298
11/21/2015 20:00,2015,11,21,20,0.354,0.069333333,11/21/2015 20:00,0.308
11/21/2015 21:00,2015,11,21,21,0.354,-0.286588235,11/21/2015 21:00,0.308
11/21/2015 22:00,2015,11,21,22,0.354,-0.607333333,11/21/2015 22:00,0.311333333
11/21/2015 23:00,2015,11,21,23,0.354,-0.901,11/21/2015 23:00,0.308
11/22/2015 0:00,2015,11,22,0,0.354,-1.154181818,11/22/2015 0:00,0.303
11/22/2015 1:00,2015,11,22,1,0.354,-1.217428571,11/22/2015 1:00,0.303
11/22/2015 2:00,2015,11,22,2,0.354,-0.940736842,11/22/2015 2:00,0.298
11/22/2015 3:00,2015,11,22,3,0.344,-0.487363636,11/22/2015 3:00,0.298
11/22/2015 4:00,2015,11,22,4,0.344,-0.036,11/22/2015 4:00,0.298
11/22/2015 5:00,2015,11,22,5,0.344,0.326142857,11/22/2015 5:00,0.338
11/22/2015 6:00,2015,11,22,6,0.344,0.544952381,11/22/2015 6:00,0.328
11/22/2015 7:00,2015,11,22,7,0.344,0.451058824,11/22/2015 7:00,0.354666667
11/22/2015 8:00,2015,11,22,8,0.344,0.159333333,11/22/2015 8:00,0.371333333
11/22/2015 9:00,2015,11,22,9,0.364,-0.166,11/22/2015 9:00,0.383
11/22/2015 10:00,2015,11,22,10,0.364,-0.473142857,11/22/2015 10:00,0.404666667
11/22/2015 11:00,2015,11,22,11,0.364,-0.784571429,11/22/2015 11:00,0.398
11/22/2015 12:00,2015,11,22,12,0.364,-1.101714286,11/22/2015 12:00,0.408
11/22/2015 13:00,2015,11,22,13,0.364,-1.327,11/22/2015 13:00,0.414666667
11/22/2015 14:00,2015,11,22,14,0.364,-1.238857143,11/22/2015 14:00,0.429666667
11/22/2015 15:00,2015,11,22,15,0.364,-0.739809524,11/22/2015 15:00,0.433
11/22/2015 16:00,2015,11,22,16,0.374,-0.225473684,11/22/2015 16:00,0.428
11/22/2015 17:00,2015,11,22,17,0.384,0.256380952,11/22/2015 17:00,0.428
11/22/2015 18:00,2015,11,22,18,0.384,0.658666667,11/22/2015 18:00,0.438
11/22/2015 19:00,2015,11,22,19,0.384,0.794909091,11/22/2015 19:00,0.438
11/22/2015 20:00,2015,11,22,20,0.384,0.509294118,11/22/2015 20:00,0.443
11/22/2015 21:00,2015,11,22,21,0.384,0.0845,11/22/2015 21:00,0.448
11/22/2015 22:00,2015,11,22,22,0.384,-0.325411765,11/22/2015 22:00,0.458
11/22/2015 23:00,2015,11,22,23,0.384,-0.673333333,11/22/2015 23:00,0.458
11/23/2015 0:00,2015,11,23,0,0.384,-0.973333333,11/23/2015 0:00,0.458
11/23/2015 1:00,2015,11,23,1,0.384,-1.207111111,11/23/2015 1:00,0.453
11/23/2015 2:00,2015,11,23,2,0.384,-1.168727273,11/23/2015 2:00,0.448
11/23/2015 3:00,2015,11,23,3,0.384,-0.857875,11/23/2015 3:00,0.453
11/23/2015 4:00,2015,11,23,4,0.384,-0.467875,11/23/2015 4:00,0.448
11/23/2015 5:00,2015,11,23,5,0.384,-0.008272727,11/23/2015 5:00,0.443
11/23/2015 6:00,2015,11,23,6,0.384,0.431222222,11/23/2015 6:00,0.438
11/23/2015 7:00,2015,11,23,7,0.384,0.694,11/23/2015 7:00,0.438
11/23/2015 8:00,2015,11,23,8,0.384,0.6615,11/23/2015 8:00,0.438
11/23/2015 9:00,2015,11,23,9,0.384,0.394,11/23/2015 9:00,0.433
11/23/2015 10:00,2015,11,23,10,0.384,0.000315789,11/23/2015 10:00,0.434666667
11/23/2015 11:00,2015,11,23,11,0.384,-0.380285714,11/23/2015 11:00,0.433
11/23/2015 12:00,2015,11,23,12,0.384,-0.659333333,11/23/2015 12:00,0.428
