index,well,date,tide
135,0.581,4/25/2019 14:00,0.056
136,0.581,4/25/2019 15:00,-0.249
137,0.581,4/25/2019 16:00,-0.591
138,0.581,4/25/2019 17:00,-0.928
139,0.581,4/25/2019 18:00,-1.25
140,0.581,4/25/2019 19:00,-1.457
141,0.581,4/25/2019 20:00,-1.506
142,0.581,4/25/2019 21:00,-1.342
143,0.581,4/25/2019 22:00,-0.932
144,0.581,4/25/2019 23:00,-0.541
145,0.581,4/26/2019 0:00,-0.161
146,0.581,4/26/2019 1:00,0.18
147,0.581,4/26/2019 2:00,0.335
148,0.581,4/26/2019 3:00,0.203
149,0.581,4/26/2019 4:00,-0.184
150,0.581,4/26/2019 5:00,-0.531
151,0.581,4/26/2019 6:00,-0.853
152,0.581,4/26/2019 7:00,-1.165
153,0.581,4/26/2019 8:00,-1.293
154,0.581,4/26/2019 9:00,-1.23
155,0.581,4/26/2019 10:00,-1.043
156,0.581,4/26/2019 11:00,-0.689
157,0.581,4/26/2019 12:00,-0.338
158,0.581,4/26/2019 13:00,-0.151
159,0.581,4/26/2019 14:00,-0.039
160,0.581,4/26/2019 15:00,-0.194
161,0.581,4/26/2019 16:00,-0.492
162,0.571,4/26/2019 17:00,-0.761
163,0.581,4/26/2019 18:00,-1.079
164,0.581,4/26/2019 19:00,-1.375
165,0.581,4/26/2019 20:00,-1.578
166,0.581,4/26/2019 21:00,-1.611
167,0.571,4/26/2019 22:00,-1.473
168,0.571,4/26/2019 23:00,-1.138
169,0.571,4/27/2019 0:00,-0.784
170,0.571,4/27/2019 1:00,-0.466
171,0.571,4/27/2019 2:00,-0.164
172,0.571,4/27/2019 3:00,-0.01
173,0.571,4/27/2019 4:00,-0.046
174,0.571,4/27/2019 5:00,-0.4
175,0.561,4/27/2019 6:00,-0.705
176,0.561,4/27/2019 7:00,-1.004
177,0.561,4/27/2019 8:00,-1.263
178,0.561,4/27/2019 9:00,-1.388
179,0.551,4/27/2019 10:00,-1.283
180,0.551,4/27/2019 11:00,-1.004
181,0.551,4/27/2019 12:00,-0.65
182,0.551,4/27/2019 13:00,-0.371
183,0.551,4/27/2019 14:00,-0.131
184,0.541,4/27/2019 15:00,0.026
185,0.541,4/27/2019 16:00,0.02
186,0.541,4/27/2019 17:00,-0.262
187,0.541,4/27/2019 18:00,-0.581
188,0.541,4/27/2019 19:00,-0.83
189,0.541,4/27/2019 20:00,-1.115
190,0.541,4/27/2019 21:00,-1.319
191,0.541,4/27/2019 22:00,-1.342
192,0.541,4/27/2019 23:00,-1.132
193,0.541,4/28/2019 0:00,-0.784
194,0.541,4/28/2019 1:00,-0.453
195,0.541,4/28/2019 2:00,-0.164
196,0.541,4/28/2019 3:00,0.049
197,0.541,4/28/2019 4:00,0.125
198,0.541,4/28/2019 5:00,-0.049
199,0.541,4/28/2019 6:00,-0.328
200,0.541,4/28/2019 7:00,-0.696
201,0.541,4/28/2019 8:00,-1.014
202,0.541,4/28/2019 9:00,-1.289
203,0.541,4/28/2019 10:00,-1.424
204,0.541,4/28/2019 11:00,-1.404
205,0.531,4/28/2019 12:00,-1.142
206,0.531,4/28/2019 13:00,-0.801
207,0.531,4/28/2019 14:00,-0.541
208,0.531,4/28/2019 15:00,-0.282
209,0.531,4/28/2019 16:00,-0.085
210,0.531,4/28/2019 17:00,-0.062
211,0.531,4/28/2019 18:00,-0.367
212,0.531,4/28/2019 19:00,-0.696
213,0.531,4/28/2019 20:00,-0.994
214,0.531,4/28/2019 21:00,-1.365
215,0.531,4/28/2019 22:00,-1.49
216,0.531,4/28/2019 23:00,-1.506
217,0.531,4/29/2019 0:00,-1.302
218,0.531,4/29/2019 1:00,-0.912
219,0.531,4/29/2019 2:00,-0.617
220,0.531,4/29/2019 3:00,-0.299
221,0.531,4/29/2019 4:00,-0.072
222,0.531,4/29/2019 5:00,0.079
223,0.531,4/29/2019 6:00,-0.056
224,0.521,4/29/2019 7:00,-0.413
225,0.521,4/29/2019 8:00,-0.774
226,0.521,4/29/2019 9:00,-1.096
227,0.521,4/29/2019 10:00,-1.345
228,0.521,4/29/2019 11:00,-1.476
229,0.521,4/29/2019 12:00,-1.365
230,0.521,4/29/2019 13:00,-1.086
231,0.521,4/29/2019 14:00,-0.702
232,0.521,4/29/2019 15:00,-0.423
233,0.521,4/29/2019 16:00,-0.141
234,0.521,4/29/2019 17:00,0.01
235,0.521,4/29/2019 18:00,0.007
236,0.521,4/29/2019 19:00,-0.223
237,0.521,4/29/2019 20:00,-0.617
238,0.521,4/29/2019 21:00,-0.965
239,0.521,4/29/2019 22:00,-1.25
240,0.521,4/29/2019 23:00,-1.43
241,0.521,4/30/2019 0:00,-1.421
242,0.521,4/30/2019 1:00,-1.214
243,0.521,4/30/2019 2:00,-0.82
244,0.521,4/30/2019 3:00,-0.499
245,0.521,4/30/2019 4:00,-0.2
246,0.521,4/30/2019 5:00,0.052
247,0.521,4/30/2019 6:00,0.125
248,0.521,4/30/2019 7:00,-0.052
249,0.521,4/30/2019 8:00,-0.453
250,0.521,4/30/2019 9:00,-0.869
251,0.521,4/30/2019 10:00,-1.22
252,0.521,4/30/2019 11:00,-1.486
253,0.521,4/30/2019 12:00,-1.591
254,0.521,4/30/2019 13:00,-1.437
255,0.521,4/30/2019 14:00,-1.112
256,0.521,4/30/2019 15:00,-0.735
257,0.511,4/30/2019 16:00,-0.394
258,0.511,4/30/2019 17:00,-0.059
259,0.511,4/30/2019 18:00,0.115
260,0.511,4/30/2019 19:00,0.062
261,0.511,4/30/2019 20:00,-0.249
262,0.511,4/30/2019 21:00,-0.63
263,0.511,4/30/2019 22:00,-0.984
264,0.511,4/30/2019 23:00,-1.25

